timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:22:13.045872,enact,1,featured_carbon,main,402
2025-07-14 16:22:13.045875,enact,1,featured_carbon,m2,200
2025-07-14 16:22:13.045879,enact,1,featured_carbon,worker1,340
2025-07-14 16:22:13.045880,enact,1,featured_carbon,worker2,360
2025-07-14 16:22:13.045882,enact,1,featured_carbon,worker3,360
2025-07-14 16:22:13.046362,enact,1,featured_cpu,main,7
2025-07-14 16:22:13.046365,enact,1,featured_cpu,m2,7
2025-07-14 16:22:13.046366,enact,1,featured_cpu,worker1,7
2025-07-14 16:22:13.046368,enact,1,featured_cpu,worker2,7
2025-07-14 16:22:13.046370,enact,1,featured_cpu,worker3,7
2025-07-14 16:22:13.046427,enact,1,featured_ram,main,8
2025-07-14 16:22:13.046430,enact,1,featured_ram,m2,8
2025-07-14 16:22:13.046431,enact,1,featured_ram,worker1,8
2025-07-14 16:22:13.046433,enact,1,featured_ram,worker2,8
2025-07-14 16:22:13.046434,enact,1,featured_ram,worker3,8
2025-07-14 16:22:13.046479,enact,1,featured_storage,main,1024
2025-07-14 16:22:13.046482,enact,1,featured_storage,m2,512
2025-07-14 16:22:13.046483,enact,1,featured_storage,worker1,1024
2025-07-14 16:22:13.046485,enact,1,featured_storage,worker2,1024
2025-07-14 16:22:13.046487,enact,1,featured_storage,worker3,1024
2025-07-14 16:22:13.046544,enact,1,featured_gpu,main,0
2025-07-14 16:22:13.046546,enact,1,featured_gpu,m2,0
2025-07-14 16:22:13.046548,enact,1,featured_gpu,worker1,0
2025-07-14 16:22:13.046549,enact,1,featured_gpu,worker2,0
2025-07-14 16:22:13.046551,enact,1,featured_gpu,worker3,0
2025-07-14 16:22:13.061036,enact,2,featured_carbon,main,402
2025-07-14 16:22:13.061039,enact,2,featured_carbon,m2,200
2025-07-14 16:22:13.061040,enact,2,featured_carbon,worker1,340
2025-07-14 16:22:13.061042,enact,2,featured_carbon,worker2,360
2025-07-14 16:22:13.061044,enact,2,featured_carbon,worker3,360
2025-07-14 16:22:13.061602,enact,2,featured_cpu,main,7
2025-07-14 16:22:13.061604,enact,2,featured_cpu,m2,7
2025-07-14 16:22:13.061606,enact,2,featured_cpu,worker1,7
