timestamp,event_id,n_event,callback_id,application_id,source,target,value
2025-07-04 11:34:18.010699,enact,1,interaction_energy,case_study_1,gateway_tiny,aggregator_large,5
2025-07-04 11:34:18.010704,enact,1,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-04 11:34:18.010707,enact,1,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-04 11:34:18.010708,enact,1,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-04 11:34:18.010710,enact,1,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
2025-07-04 11:34:18.010712,enact,1,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-04 11:34:18.010784,enact,1,interaction_emissions,case_study_1,gateway_tiny,aggregator_large,1350.0
2025-07-04 11:34:18.010788,enact,1,interaction_emissions,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,1750.0
2025-07-04 11:34:18.010790,enact,1,interaction_emissions,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,1750.0
2025-07-04 11:34:18.010792,enact,1,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_large,1700.0
2025-07-04 11:34:18.010794,enact,1,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_large,1700.0
2025-07-04 11:34:18.010795,enact,1,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1750.0
2025-07-04 11:34:18.011308,enact,1,required_latency,case_study_1,gateway_tiny,aggregator_large,25
2025-07-04 11:34:18.011311,enact,1,required_latency,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,25
2025-07-04 11:34:18.011313,enact,1,required_latency,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,25
2025-07-04 11:34:18.011314,enact,1,required_latency,case_study_1,aggregator_large,data_gather_olbia_large,25
2025-07-04 11:34:18.011316,enact,1,required_latency,case_study_1,aggregator_large,data_gather_torino_large,25
2025-07-04 11:34:18.011317,enact,1,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-04 11:34:18.011385,enact,1,required_bandwidth,case_study_1,gateway_tiny,aggregator_large,0
2025-07-04 11:34:18.011388,enact,1,required_bandwidth,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,0
2025-07-04 11:34:18.011390,enact,1,required_bandwidth,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,0
2025-07-04 11:34:18.011392,enact,1,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_large,0
2025-07-04 11:34:18.011393,enact,1,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_large,0
2025-07-04 11:34:18.011395,enact,1,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-04 11:34:18.025858,enact,2,interaction_energy,case_study_1,gateway_tiny,aggregator_large,5
2025-07-04 11:34:18.025861,enact,2,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-04 11:34:18.025863,enact,2,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-04 11:34:18.025865,enact,2,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-04 11:34:18.025866,enact,2,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
2025-07-04 11:34:18.025868,enact,2,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-04 11:34:18.025928,enact,2,interaction_emissions,case_study_1,gateway_tiny,aggregator_large,1350.0
2025-07-04 11:34:18.025930,enact,2,interaction_emissions,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,1750.0
2025-07-04 11:34:18.025932,enact,2,interaction_emissions,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,1750.0
2025-07-04 11:34:18.025934,enact,2,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_large,1700.0
2025-07-04 11:34:18.025936,enact,2,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_large,1700.0
2025-07-04 11:34:18.025937,enact,2,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1750.0
2025-07-04 11:34:18.026464,enact,2,required_latency,case_study_1,gateway_tiny,aggregator_large,25
2025-07-04 11:34:18.026467,enact,2,required_latency,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,25
2025-07-04 11:34:18.026468,enact,2,required_latency,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,25
2025-07-04 11:34:18.026470,enact,2,required_latency,case_study_1,aggregator_large,data_gather_olbia_large,25
2025-07-04 11:34:18.026472,enact,2,required_latency,case_study_1,aggregator_large,data_gather_torino_large,25
2025-07-04 11:34:18.026473,enact,2,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-04 11:34:18.026523,enact,2,required_bandwidth,case_study_1,gateway_tiny,aggregator_large,0
2025-07-04 11:34:18.026526,enact,2,required_bandwidth,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,0
2025-07-04 11:34:18.026528,enact,2,required_bandwidth,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,0
2025-07-04 11:34:18.026529,enact,2,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_large,0
2025-07-04 11:34:18.026531,enact,2,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_large,0
2025-07-04 11:34:18.026532,enact,2,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-04 11:34:18.039889,enact,3,interaction_energy,case_study_1,gateway_tiny,aggregator_large,5
2025-07-04 11:34:18.039893,enact,3,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-04 11:34:18.039895,enact,3,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-04 11:34:18.039897,enact,3,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-04 11:34:18.039899,enact,3,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
2025-07-04 11:34:18.039900,enact,3,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-04 11:34:18.039978,enact,3,interaction_emissions,case_study_1,gateway_tiny,aggregator_large,1350.0
2025-07-04 11:34:18.039982,enact,3,interaction_emissions,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,1750.0
2025-07-04 11:34:18.039984,enact,3,interaction_emissions,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,1750.0
2025-07-04 11:34:18.039985,enact,3,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_large,1700.0
2025-07-04 11:34:18.039987,enact,3,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_large,1700.0
2025-07-04 11:34:18.039989,enact,3,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1750.0
2025-07-04 11:34:18.040467,enact,3,required_latency,case_study_1,gateway_tiny,aggregator_large,25
2025-07-04 11:34:18.040470,enact,3,required_latency,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,25
2025-07-04 11:34:18.040471,enact,3,required_latency,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,25
2025-07-04 11:34:18.040473,enact,3,required_latency,case_study_1,aggregator_large,data_gather_olbia_large,25
2025-07-04 11:34:18.040475,enact,3,required_latency,case_study_1,aggregator_large,data_gather_torino_large,25
2025-07-04 11:34:18.040476,enact,3,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-04 11:34:18.040528,enact,3,required_bandwidth,case_study_1,gateway_tiny,aggregator_large,0
2025-07-04 11:34:18.040531,enact,3,required_bandwidth,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,0
2025-07-04 11:34:18.040532,enact,3,required_bandwidth,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,0
2025-07-04 11:34:18.040534,enact,3,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_large,0
2025-07-04 11:34:18.040536,enact,3,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_large,0
2025-07-04 11:34:18.040537,enact,3,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-04 11:34:18.053936,enact,4,interaction_energy,case_study_1,gateway_tiny,aggregator_large,5
2025-07-04 11:34:18.053941,enact,4,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-04 11:34:18.053943,enact,4,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-04 11:34:18.053945,enact,4,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-04 11:34:18.053946,enact,4,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
2025-07-04 11:34:18.053948,enact,4,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-04 11:34:18.054018,enact,4,interaction_emissions,case_study_1,gateway_tiny,aggregator_large,1350.0
2025-07-04 11:34:18.054021,enact,4,interaction_emissions,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,1750.0
2025-07-04 11:34:18.054023,enact,4,interaction_emissions,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,1750.0
2025-07-04 11:34:18.054025,enact,4,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_large,1700.0
2025-07-04 11:34:18.054027,enact,4,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_large,1700.0
2025-07-04 11:34:18.054028,enact,4,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1750.0
2025-07-04 11:34:18.054512,enact,4,required_latency,case_study_1,gateway_tiny,aggregator_large,25
2025-07-04 11:34:18.054515,enact,4,required_latency,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,25
2025-07-04 11:34:18.054516,enact,4,required_latency,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,25
2025-07-04 11:34:18.054518,enact,4,required_latency,case_study_1,aggregator_large,data_gather_olbia_large,25
2025-07-04 11:34:18.054520,enact,4,required_latency,case_study_1,aggregator_large,data_gather_torino_large,25
2025-07-04 11:34:18.054521,enact,4,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-04 11:34:18.054583,enact,4,required_bandwidth,case_study_1,gateway_tiny,aggregator_large,0
2025-07-04 11:34:18.054585,enact,4,required_bandwidth,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,0
2025-07-04 11:34:18.054587,enact,4,required_bandwidth,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,0
2025-07-04 11:34:18.054588,enact,4,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_large,0
2025-07-04 11:34:18.054590,enact,4,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_large,0
2025-07-04 11:34:18.054591,enact,4,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-04 11:34:18.067985,enact,5,interaction_energy,case_study_1,gateway_tiny,aggregator_large,5
2025-07-04 11:34:18.067988,enact,5,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-04 11:34:18.067990,enact,5,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-04 11:34:18.067991,enact,5,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-04 11:34:18.067993,enact,5,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
