timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:05:28.289567,enact,1,featured_carbon,m2,200
2025-07-14 16:05:28.289570,enact,1,featured_carbon,main,402
2025-07-14 16:05:28.289571,enact,1,featured_carbon,worker1,340
2025-07-14 16:05:28.289573,enact,1,featured_carbon,worker2,360
2025-07-14 16:05:28.289575,enact,1,featured_carbon,worker3,360
2025-07-14 16:05:28.290069,enact,1,featured_cpu,m2,2
2025-07-14 16:05:28.290072,enact,1,featured_cpu,main,4
2025-07-14 16:05:28.290073,enact,1,featured_cpu,worker1,8
2025-07-14 16:05:28.290075,enact,1,featured_cpu,worker2,8
2025-07-14 16:05:28.290076,enact,1,featured_cpu,worker3,4
2025-07-14 16:05:28.290125,enact,1,featured_ram,m2,3
2025-07-14 16:05:28.290128,enact,1,featured_ram,main,16
2025-07-14 16:05:28.290130,enact,1,featured_ram,worker1,8
2025-07-14 16:05:28.290131,enact,1,featured_ram,worker2,6
2025-07-14 16:05:28.290133,enact,1,featured_ram,worker3,6
2025-07-14 16:05:28.290187,enact,1,featured_storage,m2,512
2025-07-14 16:05:28.290189,enact,1,featured_storage,main,1024
2025-07-14 16:05:28.290191,enact,1,featured_storage,worker1,1024
2025-07-14 16:05:28.290192,enact,1,featured_storage,worker2,1024
2025-07-14 16:05:28.290194,enact,1,featured_storage,worker3,1024
2025-07-14 16:05:28.290239,enact,1,featured_gpu,m2,0
2025-07-14 16:05:28.290242,enact,1,featured_gpu,main,0
2025-07-14 16:05:28.290243,enact,1,featured_gpu,worker1,0
2025-07-14 16:05:28.290245,enact,1,featured_gpu,worker2,0
2025-07-14 16:05:28.290246,enact,1,featured_gpu,worker3,0
2025-07-14 16:05:28.304046,enact,2,featured_carbon,m2,200
2025-07-14 16:05:28.304049,enact,2,featured_carbon,main,402
2025-07-14 16:05:28.304051,enact,2,featured_carbon,worker1,340
2025-07-14 16:05:28.304052,enact,2,featured_carbon,worker2,360
2025-07-14 16:05:28.304054,enact,2,featured_carbon,worker3,360
2025-07-14 16:05:28.304531,enact,2,featured_cpu,m2,2
2025-07-14 16:05:28.304534,enact,2,featured_cpu,main,4
2025-07-14 16:05:28.304536,enact,2,featured_cpu,worker1,8
2025-07-14 16:05:28.304537,enact,2,featured_cpu,worker2,8
2025-07-14 16:05:28.304539,enact,2,featured_cpu,worker3,4
2025-07-14 16:05:28.304597,enact,2,featured_ram,m2,3
2025-07-14 16:05:28.304600,enact,2,featured_ram,main,16
2025-07-14 16:05:28.304602,enact,2,featured_ram,worker1,8
2025-07-14 16:05:28.304603,enact,2,featured_ram,worker2,6
2025-07-14 16:05:28.304605,enact,2,featured_ram,worker3,6
2025-07-14 16:05:28.304661,enact,2,featured_storage,m2,512
2025-07-14 16:05:28.304663,enact,2,featured_storage,main,1024
2025-07-14 16:05:28.304665,enact,2,featured_storage,worker1,1024
2025-07-14 16:05:28.304667,enact,2,featured_storage,worker2,1024
2025-07-14 16:05:28.304669,enact,2,featured_storage,worker3,1024
2025-07-14 16:05:28.304725,enact,2,featured_gpu,m2,0
2025-07-14 16:05:28.304727,enact,2,featured_gpu,main,0
2025-07-14 16:05:28.304729,enact,2,featured_gpu,worker1,0
2025-07-14 16:05:28.304731,enact,2,featured_gpu,worker2,0
2025-07-14 16:05:28.304732,enact,2,featured_gpu,worker3,0
2025-07-14 16:05:28.318791,enact,3,featured_carbon,m2,200
2025-07-14 16:05:28.318794,enact,3,featured_carbon,main,402
2025-07-14 16:05:28.318796,enact,3,featured_carbon,worker1,340
2025-07-14 16:05:28.318797,enact,3,featured_carbon,worker2,360
2025-07-14 16:05:28.318799,enact,3,featured_carbon,worker3,360
2025-07-14 16:05:28.319414,enact,3,featured_cpu,m2,2
2025-07-14 16:05:28.319416,enact,3,featured_cpu,main,4
2025-07-14 16:05:28.319418,enact,3,featured_cpu,worker1,8
2025-07-14 16:05:28.319420,enact,3,featured_cpu,worker2,8
2025-07-14 16:05:28.319421,enact,3,featured_cpu,worker3,4
2025-07-14 16:05:28.319497,enact,3,featured_ram,m2,3
2025-07-14 16:05:28.319501,enact,3,featured_ram,main,16
2025-07-14 16:05:28.319503,enact,3,featured_ram,worker1,8
2025-07-14 16:05:28.319505,enact,3,featured_ram,worker2,6
2025-07-14 16:05:28.319506,enact,3,featured_ram,worker3,6
2025-07-14 16:05:28.319604,enact,3,featured_storage,m2,512
2025-07-14 16:05:28.319606,enact,3,featured_storage,main,1024
2025-07-14 16:05:28.319608,enact,3,featured_storage,worker1,1024
2025-07-14 16:05:28.319610,enact,3,featured_storage,worker2,1024
2025-07-14 16:05:28.319611,enact,3,featured_storage,worker3,1024
2025-07-14 16:05:28.319727,enact,3,featured_gpu,m2,0
2025-07-14 16:05:28.319730,enact,3,featured_gpu,main,0
2025-07-14 16:05:28.319731,enact,3,featured_gpu,worker1,0
2025-07-14 16:05:28.319733,enact,3,featured_gpu,worker2,0
2025-07-14 16:05:28.319734,enact,3,featured_gpu,worker3,0
2025-07-14 16:05:28.332913,enact,4,featured_carbon,m2,200
