timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:05:28.290375,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:05:28.290377,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:05:28.290379,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:05:28.290381,enact,1,featured_latency,main,worker1,10
2025-07-14 16:05:28.290382,enact,1,featured_latency,main,worker2,10
2025-07-14 16:05:28.290384,enact,1,featured_latency,main,worker3,10
2025-07-14 16:05:28.290385,enact,1,featured_latency,worker1,main,10
2025-07-14 16:05:28.290387,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:05:28.290388,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:05:28.290390,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:05:28.290391,enact,1,featured_latency,worker2,main,10
2025-07-14 16:05:28.290393,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:05:28.290394,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:05:28.290396,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:05:28.290397,enact,1,featured_latency,worker3,main,10
2025-07-14 16:05:28.290399,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:05:28.290400,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:05:28.290402,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:05:28.290455,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:05:28.290458,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:05:28.290460,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:05:28.290462,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:05:28.290463,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:05:28.290465,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:05:28.290466,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:05:28.290468,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:05:28.290469,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:05:28.290471,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:05:28.290472,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:05:28.290474,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:05:28.290475,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:05:28.290477,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:05:28.290478,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:05:28.290480,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:05:28.290481,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:05:28.290483,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:05:28.304799,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:05:28.304801,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:05:28.304803,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:05:28.304805,enact,2,featured_latency,main,worker1,10
2025-07-14 16:05:28.304806,enact,2,featured_latency,main,worker2,10
2025-07-14 16:05:28.304808,enact,2,featured_latency,main,worker3,10
2025-07-14 16:05:28.304809,enact,2,featured_latency,worker1,main,10
2025-07-14 16:05:28.304811,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:05:28.304812,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:05:28.304814,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:05:28.304815,enact,2,featured_latency,worker2,main,10
2025-07-14 16:05:28.304817,enact,2,featured_latency,worker2,m2,10
2025-07-14 16:05:28.304819,enact,2,featured_latency,worker2,worker1,10
2025-07-14 16:05:28.304820,enact,2,featured_latency,worker2,worker3,10
2025-07-14 16:05:28.304821,enact,2,featured_latency,worker3,main,10
2025-07-14 16:05:28.304823,enact,2,featured_latency,worker3,m2,10
2025-07-14 16:05:28.304825,enact,2,featured_latency,worker3,worker1,10
2025-07-14 16:05:28.304826,enact,2,featured_latency,worker3,worker2,10
