timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:04:43.789519,enact,1,response_time,case_study_1,20.0
2025-07-14 16:04:43.804975,enact,2,response_time,case_study_1,20.0
2025-07-14 16:04:43.819254,enact,3,response_time,case_study_1,20.0
2025-07-14 16:04:43.834211,enact,4,response_time,case_study_1,20.0
2025-07-14 16:04:43.849205,enact,5,response_time,case_study_1,20.0
2025-07-14 16:04:43.863653,enact,6,response_time,case_study_1,20.0
2025-07-14 16:04:43.877593,enact,7,response_time,case_study_1,20.0
2025-07-14 16:04:43.892640,enact,8,response_time,case_study_1,20.0
2025-07-14 16:04:43.906843,enact,9,response_time,case_study_1,20.0
2025-07-14 16:04:43.922165,enact,10,response_time,case_study_1,20.0
2025-07-14 16:04:43.937234,enact,11,response_time,case_study_1,20.0
2025-07-14 16:04:43.952505,enact,12,response_time,case_study_1,20.0
2025-07-14 16:04:43.967361,enact,13,response_time,case_study_1,20.0
2025-07-14 16:04:43.981284,enact,14,response_time,case_study_1,20.0
2025-07-14 16:04:43.996257,enact,15,response_time,case_study_1,20.0
2025-07-14 16:04:44.010197,enact,16,response_time,case_study_1,20.0
2025-07-14 16:04:44.025183,enact,17,response_time,case_study_1,20.0
2025-07-14 16:04:44.039589,enact,18,response_time,case_study_1,20.0
2025-07-14 16:04:44.054982,enact,19,response_time,case_study_1,20.0
2025-07-14 16:04:44.070094,enact,20,response_time,case_study_1,20.0
2025-07-14 16:04:44.086111,enact,21,response_time,case_study_1,20.0
2025-07-14 16:04:44.100068,enact,22,response_time,case_study_1,20.0
2025-07-14 16:04:44.114958,enact,23,response_time,case_study_1,20.0
2025-07-14 16:04:44.129873,enact,24,response_time,case_study_1,20.0
2025-07-14 16:04:44.144845,enact,25,response_time,case_study_1,20.0
2025-07-14 16:04:44.159951,enact,26,response_time,case_study_1,20.0
2025-07-14 16:04:44.174037,enact,27,response_time,case_study_1,20.0
2025-07-14 16:04:44.188608,enact,28,response_time,case_study_1,20.0
2025-07-14 16:04:44.203985,enact,29,response_time,case_study_1,20.0
2025-07-14 16:04:44.219183,enact,30,response_time,case_study_1,20.0
2025-07-14 16:04:44.233939,enact,31,response_time,case_study_1,20.0
