timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:24:51.372863,enact,1,response_time,case_study_1,30.0
2025-07-14 16:24:51.388056,enact,2,response_time,case_study_1,30.0
2025-07-14 16:24:51.403235,enact,3,response_time,case_study_1,30.0
2025-07-14 16:24:51.417902,enact,4,response_time,case_study_1,30.0
2025-07-14 16:24:51.432900,enact,5,response_time,case_study_1,30.0
2025-07-14 16:24:51.447410,enact,6,response_time,case_study_1,30.0
2025-07-14 16:24:51.462501,enact,7,response_time,case_study_1,30.0
2025-07-14 16:24:51.478052,enact,8,response_time,case_study_1,30.0
2025-07-14 16:24:51.512556,enact,9,response_time,case_study_1,30.0
2025-07-14 16:24:51.529768,enact,10,response_time,case_study_1,30.0
2025-07-14 16:24:51.544609,enact,11,response_time,case_study_1,30.0
2025-07-14 16:24:51.559237,enact,12,response_time,case_study_1,30.0
2025-07-14 16:24:51.573781,enact,13,response_time,case_study_1,30.0
2025-07-14 16:24:51.588471,enact,14,response_time,case_study_1,30.0
2025-07-14 16:24:51.604096,enact,15,response_time,case_study_1,30.0
2025-07-14 16:24:51.619633,enact,16,response_time,case_study_1,30.0
2025-07-14 16:24:51.635215,enact,17,response_time,case_study_1,30.0
2025-07-14 16:24:51.650578,enact,18,response_time,case_study_1,30.0
2025-07-14 16:24:51.665007,enact,19,response_time,case_study_1,30.0
2025-07-14 16:24:51.680866,enact,20,response_time,case_study_1,30.0
2025-07-14 16:24:51.695792,enact,21,response_time,case_study_1,30.0
2025-07-14 16:24:51.711794,enact,22,response_time,case_study_1,30.0
2025-07-14 16:24:51.726318,enact,23,response_time,case_study_1,30.0
2025-07-14 16:24:51.741859,enact,24,response_time,case_study_1,30.0
2025-07-14 16:24:51.756638,enact,25,response_time,case_study_1,30.0
2025-07-14 16:24:51.771181,enact,26,response_time,case_study_1,30.0
2025-07-14 16:24:51.786071,enact,27,response_time,case_study_1,30.0
2025-07-14 16:24:51.801581,enact,28,response_time,case_study_1,30.0
2025-07-14 16:24:51.817051,enact,29,response_time,case_study_1,30.0
2025-07-14 16:24:51.831476,enact,30,response_time,case_study_1,30.0
2025-07-14 16:24:51.846817,enact,31,response_time,case_study_1,30.0
2025-07-14 16:24:51.861602,enact,32,response_time,case_study_1,inf
2025-07-14 16:24:51.877541,enact,33,response_time,case_study_1,inf
2025-07-14 16:24:51.892109,enact,34,response_time,case_study_1,inf
2025-07-14 16:24:51.906334,enact,35,response_time,case_study_1,inf
2025-07-14 16:24:51.920718,enact,36,response_time,case_study_1,inf
2025-07-14 16:24:51.936085,enact,37,response_time,case_study_1,inf
2025-07-14 16:24:51.951404,enact,38,response_time,case_study_1,inf
2025-07-14 16:24:51.966725,enact,39,response_time,case_study_1,inf
2025-07-14 16:24:51.981852,enact,40,response_time,case_study_1,inf
2025-07-14 16:24:51.997016,enact,41,response_time,case_study_1,inf
2025-07-14 16:24:52.012764,enact,42,response_time,case_study_1,inf
2025-07-14 16:24:52.027324,enact,43,response_time,case_study_1,inf
2025-07-14 16:24:52.042759,enact,44,response_time,case_study_1,inf
2025-07-14 16:24:52.058138,enact,45,response_time,case_study_1,inf
2025-07-14 16:24:52.073527,enact,46,response_time,case_study_1,inf
2025-07-14 16:24:52.088750,enact,47,response_time,case_study_1,inf
2025-07-14 16:24:52.102951,enact,48,response_time,case_study_1,inf
2025-07-14 16:24:52.118141,enact,49,response_time,case_study_1,inf
2025-07-14 16:24:52.133645,enact,50,response_time,case_study_1,inf
2025-07-14 16:24:52.147968,enact,51,response_time,case_study_1,inf
2025-07-14 16:24:52.164030,enact,52,response_time,case_study_1,inf
2025-07-14 16:24:52.178897,enact,53,response_time,case_study_1,inf
2025-07-14 16:24:52.193859,enact,54,response_time,case_study_1,inf
2025-07-14 16:24:52.209441,enact,55,response_time,case_study_1,inf
2025-07-14 16:24:52.223624,enact,56,response_time,case_study_1,inf
