timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:35:45.797543,enact,1,featured_carbon,m2,200
2025-07-14 16:35:45.797546,enact,1,featured_carbon,main,402
2025-07-14 16:35:45.797548,enact,1,featured_carbon,worker1,340
2025-07-14 16:35:45.797550,enact,1,featured_carbon,worker2,360
2025-07-14 16:35:45.797551,enact,1,featured_carbon,worker3,360
2025-07-14 16:35:45.798009,enact,1,featured_cpu,m2,7
2025-07-14 16:35:45.798011,enact,1,featured_cpu,main,7.0
2025-07-14 16:35:45.798013,enact,1,featured_cpu,worker1,7
2025-07-14 16:35:45.798015,enact,1,featured_cpu,worker2,7
2025-07-14 16:35:45.798016,enact,1,featured_cpu,worker3,7
2025-07-14 16:35:45.798063,enact,1,featured_ram,m2,8
2025-07-14 16:35:45.798066,enact,1,featured_ram,main,8.0
2025-07-14 16:35:45.798068,enact,1,featured_ram,worker1,8
2025-07-14 16:35:45.798069,enact,1,featured_ram,worker2,8
2025-07-14 16:35:45.798071,enact,1,featured_ram,worker3,8
2025-07-14 16:35:45.798126,enact,1,featured_storage,m2,512
2025-07-14 16:35:45.798128,enact,1,featured_storage,main,1024
2025-07-14 16:35:45.798130,enact,1,featured_storage,worker1,1024
2025-07-14 16:35:45.798132,enact,1,featured_storage,worker2,1024
2025-07-14 16:35:45.798133,enact,1,featured_storage,worker3,1024
2025-07-14 16:35:45.798186,enact,1,featured_gpu,m2,0
2025-07-14 16:35:45.798188,enact,1,featured_gpu,main,0
2025-07-14 16:35:45.798190,enact,1,featured_gpu,worker1,0
2025-07-14 16:35:45.798192,enact,1,featured_gpu,worker2,0
2025-07-14 16:35:45.798193,enact,1,featured_gpu,worker3,0
2025-07-14 16:35:45.812583,enact,2,featured_carbon,m2,200
2025-07-14 16:35:45.812586,enact,2,featured_carbon,main,402
2025-07-14 16:35:45.812588,enact,2,featured_carbon,worker1,340
2025-07-14 16:35:45.812589,enact,2,featured_carbon,worker2,360
2025-07-14 16:35:45.812591,enact,2,featured_carbon,worker3,360
2025-07-14 16:35:45.813089,enact,2,featured_cpu,m2,7
2025-07-14 16:35:45.813091,enact,2,featured_cpu,main,7.0
2025-07-14 16:35:45.813093,enact,2,featured_cpu,worker1,7
2025-07-14 16:35:45.813095,enact,2,featured_cpu,worker2,7
2025-07-14 16:35:45.813096,enact,2,featured_cpu,worker3,7
2025-07-14 16:35:45.813149,enact,2,featured_ram,m2,8
2025-07-14 16:35:45.813151,enact,2,featured_ram,main,8.0
2025-07-14 16:35:45.813153,enact,2,featured_ram,worker1,8
2025-07-14 16:35:45.813155,enact,2,featured_ram,worker2,8
2025-07-14 16:35:45.813156,enact,2,featured_ram,worker3,8
2025-07-14 16:35:45.813216,enact,2,featured_storage,m2,512
2025-07-14 16:35:45.813218,enact,2,featured_storage,main,1024
2025-07-14 16:35:45.813220,enact,2,featured_storage,worker1,1024
2025-07-14 16:35:45.813222,enact,2,featured_storage,worker2,1024
2025-07-14 16:35:45.813223,enact,2,featured_storage,worker3,1024
2025-07-14 16:35:45.813269,enact,2,featured_gpu,m2,0
2025-07-14 16:35:45.813271,enact,2,featured_gpu,main,0
2025-07-14 16:35:45.813273,enact,2,featured_gpu,worker1,0
2025-07-14 16:35:45.813275,enact,2,featured_gpu,worker2,0
2025-07-14 16:35:45.813276,enact,2,featured_gpu,worker3,0
2025-07-14 16:35:45.826692,enact,3,featured_carbon,m2,200
2025-07-14 16:35:45.826694,enact,3,featured_carbon,main,402
2025-07-14 16:35:45.826696,enact,3,featured_carbon,worker1,340
2025-07-14 16:35:45.826697,enact,3,featured_carbon,worker2,360
2025-07-14 16:35:45.826699,enact,3,featured_carbon,worker3,360
2025-07-14 16:35:45.827250,enact,3,featured_cpu,m2,7
2025-07-14 16:35:45.827253,enact,3,featured_cpu,main,7.0
2025-07-14 16:35:45.827255,enact,3,featured_cpu,worker1,7
2025-07-14 16:35:45.827256,enact,3,featured_cpu,worker2,7
2025-07-14 16:35:45.827258,enact,3,featured_cpu,worker3,7
2025-07-14 16:35:45.827332,enact,3,featured_ram,m2,8
2025-07-14 16:35:45.827335,enact,3,featured_ram,main,8.0
2025-07-14 16:35:45.827337,enact,3,featured_ram,worker1,8
2025-07-14 16:35:45.827338,enact,3,featured_ram,worker2,8
2025-07-14 16:35:45.827340,enact,3,featured_ram,worker3,8
2025-07-14 16:35:45.827413,enact,3,featured_storage,m2,512
2025-07-14 16:35:45.827416,enact,3,featured_storage,main,1024
2025-07-14 16:35:45.827418,enact,3,featured_storage,worker1,1024
2025-07-14 16:35:45.827419,enact,3,featured_storage,worker2,1024
2025-07-14 16:35:45.827421,enact,3,featured_storage,worker3,1024
2025-07-14 16:35:45.827491,enact,3,featured_gpu,m2,0
2025-07-14 16:35:45.827493,enact,3,featured_gpu,main,0
2025-07-14 16:35:45.827495,enact,3,featured_gpu,worker1,0
2025-07-14 16:35:45.827496,enact,3,featured_gpu,worker2,0
2025-07-14 16:35:45.827498,enact,3,featured_gpu,worker3,0
2025-07-14 16:35:45.841890,enact,4,featured_carbon,m2,200
2025-07-14 16:35:45.841893,enact,4,featured_carbon,main,402
2025-07-14 16:35:45.841894,enact,4,featured_carbon,worker1,340
2025-07-14 16:35:45.841896,enact,4,featured_carbon,worker2,360
2025-07-14 16:35:45.841898,enact,4,featured_carbon,worker3,360
2025-07-14 16:35:45.842442,enact,4,featured_cpu,m2,7
2025-07-14 16:35:45.842445,enact,4,featured_cpu,main,7.0
2025-07-14 16:35:45.842447,enact,4,featured_cpu,worker1,7
2025-07-14 16:35:45.842448,enact,4,featured_cpu,worker2,7
2025-07-14 16:35:45.842450,enact,4,featured_cpu,worker3,7
2025-07-14 16:35:45.842502,enact,4,featured_ram,m2,8
2025-07-14 16:35:45.842504,enact,4,featured_ram,main,8.0
2025-07-14 16:35:45.842506,enact,4,featured_ram,worker1,8
