timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:35:50.660593,enact,1,response_time,case_study_1,20.0
2025-07-14 16:35:50.675717,enact,2,response_time,case_study_1,20.0
2025-07-14 16:35:50.690735,enact,3,response_time,case_study_1,20.0
2025-07-14 16:35:50.705855,enact,4,response_time,case_study_1,20.0
2025-07-14 16:35:50.720863,enact,5,response_time,case_study_1,20.0
2025-07-14 16:35:50.735332,enact,6,response_time,case_study_1,20.0
2025-07-14 16:35:50.750106,enact,7,response_time,case_study_1,20.0
2025-07-14 16:35:50.764754,enact,8,response_time,case_study_1,20.0
2025-07-14 16:35:50.778828,enact,9,response_time,case_study_1,20.0
2025-07-14 16:35:50.792909,enact,10,response_time,case_study_1,20.0
2025-07-14 16:35:50.808017,enact,11,response_time,case_study_1,20.0
2025-07-14 16:35:50.823013,enact,12,response_time,case_study_1,20.0
2025-07-14 16:35:50.836949,enact,13,response_time,case_study_1,20.0
2025-07-14 16:35:50.851939,enact,14,response_time,case_study_1,20.0
2025-07-14 16:35:50.866092,enact,15,response_time,case_study_1,20.0
2025-07-14 16:35:50.879888,enact,16,response_time,case_study_1,20.0
2025-07-14 16:35:50.893809,enact,17,response_time,case_study_1,20.0
2025-07-14 16:35:50.907786,enact,18,response_time,case_study_1,20.0
2025-07-14 16:35:50.921718,enact,19,response_time,case_study_1,20.0
2025-07-14 16:35:50.936310,enact,20,response_time,case_study_1,20.0
2025-07-14 16:35:50.950783,enact,21,response_time,case_study_1,20.0
2025-07-14 16:35:50.966185,enact,22,response_time,case_study_1,20.0
2025-07-14 16:35:50.981336,enact,23,response_time,case_study_1,20.0
2025-07-14 16:35:50.995359,enact,24,response_time,case_study_1,20.0
2025-07-14 16:35:51.010333,enact,25,response_time,case_study_1,20.0
2025-07-14 16:35:51.024272,enact,26,response_time,case_study_1,20.0
2025-07-14 16:35:51.038229,enact,27,response_time,case_study_1,20.0
2025-07-14 16:35:51.053199,enact,28,response_time,case_study_1,20.0
2025-07-14 16:35:51.068518,enact,29,response_time,case_study_1,20.0
2025-07-14 16:35:51.082515,enact,30,response_time,case_study_1,20.0
2025-07-14 16:35:51.097520,enact,31,response_time,case_study_1,20.0
2025-07-14 16:35:51.112869,enact,32,response_time,case_study_1,inf
2025-07-14 16:35:51.127890,enact,33,response_time,case_study_1,inf
2025-07-14 16:35:51.143126,enact,34,response_time,case_study_1,inf
2025-07-14 16:35:51.157482,enact,35,response_time,case_study_1,inf
2025-07-14 16:35:51.172656,enact,36,response_time,case_study_1,inf
2025-07-14 16:35:51.187703,enact,37,response_time,case_study_1,inf
2025-07-14 16:35:51.203041,enact,38,response_time,case_study_1,inf
2025-07-14 16:35:51.218861,enact,39,response_time,case_study_1,inf
2025-07-14 16:35:51.233717,enact,40,response_time,case_study_1,inf
2025-07-14 16:35:51.248335,enact,41,response_time,case_study_1,inf
2025-07-14 16:35:51.262611,enact,42,response_time,case_study_1,inf
2025-07-14 16:35:51.277554,enact,43,response_time,case_study_1,inf
2025-07-14 16:35:51.291680,enact,44,response_time,case_study_1,inf
2025-07-14 16:35:51.307015,enact,45,response_time,case_study_1,inf
2025-07-14 16:35:51.321345,enact,46,response_time,case_study_1,inf
2025-07-14 16:35:51.335939,enact,47,response_time,case_study_1,inf
2025-07-14 16:35:51.350926,enact,48,response_time,case_study_1,inf
2025-07-14 16:35:51.366392,enact,49,response_time,case_study_1,inf
2025-07-14 16:35:51.380684,enact,50,response_time,case_study_1,inf
2025-07-14 16:35:51.395071,enact,51,response_time,case_study_1,inf
2025-07-14 16:35:51.410009,enact,52,response_time,case_study_1,inf
2025-07-14 16:35:51.426413,enact,53,response_time,case_study_1,inf
