timestamp,event_id,n_event,callback_id,value
2025-07-14 16:05:12.106776,enact,1,alive_nodes,5
2025-07-14 16:05:12.120979,enact,2,alive_nodes,5
2025-07-14 16:05:12.136473,enact,3,alive_nodes,5
2025-07-14 16:05:12.150408,enact,4,alive_nodes,5
2025-07-14 16:05:12.165527,enact,5,alive_nodes,5
2025-07-14 16:05:12.180231,enact,6,alive_nodes,5
2025-07-14 16:05:12.195116,enact,7,alive_nodes,5
2025-07-14 16:05:12.210051,enact,8,alive_nodes,5
2025-07-14 16:05:12.225171,enact,9,alive_nodes,5
2025-07-14 16:05:12.239679,enact,10,alive_nodes,5
2025-07-14 16:05:12.254822,enact,11,alive_nodes,5
2025-07-14 16:05:12.268653,enact,12,alive_nodes,5
2025-07-14 16:05:12.283693,enact,13,alive_nodes,5
2025-07-14 16:05:12.298625,enact,14,alive_nodes,5
2025-07-14 16:05:12.312392,enact,15,alive_nodes,5
2025-07-14 16:05:12.327397,enact,16,alive_nodes,5
2025-07-14 16:05:12.342223,enact,17,alive_nodes,5
2025-07-14 16:05:12.356741,enact,18,alive_nodes,5
2025-07-14 16:05:12.371980,enact,19,alive_nodes,5
2025-07-14 16:05:12.387066,enact,20,alive_nodes,5
2025-07-14 16:05:12.401525,enact,21,alive_nodes,5
2025-07-14 16:05:12.416493,enact,22,alive_nodes,5
2025-07-14 16:05:12.431359,enact,23,alive_nodes,5
2025-07-14 16:05:12.445883,enact,24,alive_nodes,5
2025-07-14 16:05:12.459743,enact,25,alive_nodes,5
2025-07-14 16:05:12.474689,enact,26,alive_nodes,5
2025-07-14 16:05:12.488787,enact,27,alive_nodes,5
2025-07-14 16:05:12.502829,enact,28,alive_nodes,5
2025-07-14 16:05:12.516664,enact,29,alive_nodes,5
2025-07-14 16:05:12.531602,enact,30,alive_nodes,5
2025-07-14 16:05:12.545903,enact,31,alive_nodes,5
2025-07-14 16:05:12.560258,enact,32,alive_nodes,5
2025-07-14 16:05:12.575151,enact,33,alive_nodes,5
2025-07-14 16:05:12.589694,enact,34,alive_nodes,5
2025-07-14 16:05:12.604988,enact,35,alive_nodes,5
2025-07-14 16:05:12.621219,enact,36,alive_nodes,5
2025-07-14 16:05:12.636695,enact,37,alive_nodes,5
2025-07-14 16:05:12.651535,enact,38,alive_nodes,5
2025-07-14 16:05:12.666411,enact,39,alive_nodes,5
2025-07-14 16:05:12.681539,enact,40,alive_nodes,5
2025-07-14 16:05:12.696630,enact,41,alive_nodes,5
2025-07-14 16:05:12.711615,enact,42,alive_nodes,5
2025-07-14 16:05:12.725744,enact,43,alive_nodes,5
2025-07-14 16:05:12.740287,enact,44,alive_nodes,5
