timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:25:04.987256,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:25:04.987259,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:25:04.987261,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:25:04.987262,enact,1,featured_latency,main,worker1,10
2025-07-14 16:25:04.987264,enact,1,featured_latency,main,worker2,10
2025-07-14 16:25:04.987266,enact,1,featured_latency,main,worker3,10
2025-07-14 16:25:04.987267,enact,1,featured_latency,worker1,main,10
2025-07-14 16:25:04.987269,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:25:04.987270,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:25:04.987272,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:25:04.987275,enact,1,featured_latency,worker2,main,10
2025-07-14 16:25:04.987277,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:25:04.987279,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:25:04.987280,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:25:04.987282,enact,1,featured_latency,worker3,main,10
2025-07-14 16:25:04.987283,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:25:04.987284,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:25:04.987286,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:25:04.987348,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:25:04.987351,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:25:04.987353,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:25:04.987354,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:25:04.987356,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:25:04.987357,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:25:04.987359,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:25:04.987360,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:25:04.987362,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:25:04.987364,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:25:04.987365,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:25:04.987367,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:25:04.987368,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:25:04.987370,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:25:04.987371,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:25:04.987373,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:25:04.987374,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:25:04.987376,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:25:05.002401,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:25:05.002404,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:25:05.002405,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:25:05.002407,enact,2,featured_latency,main,worker1,10
2025-07-14 16:25:05.002408,enact,2,featured_latency,main,worker2,10
2025-07-14 16:25:05.002410,enact,2,featured_latency,main,worker3,10
2025-07-14 16:25:05.002411,enact,2,featured_latency,worker1,main,10
2025-07-14 16:25:05.002413,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:25:05.002414,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:25:05.002416,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:25:05.002417,enact,2,featured_latency,worker2,main,10
2025-07-14 16:25:05.002419,enact,2,featured_latency,worker2,m2,10
2025-07-14 16:25:05.002420,enact,2,featured_latency,worker2,worker1,10
2025-07-14 16:25:05.002422,enact,2,featured_latency,worker2,worker3,10
2025-07-14 16:25:05.002423,enact,2,featured_latency,worker3,main,10
2025-07-14 16:25:05.002425,enact,2,featured_latency,worker3,m2,10
2025-07-14 16:25:05.002426,enact,2,featured_latency,worker3,worker1,10
2025-07-14 16:25:05.002428,enact,2,featured_latency,worker3,worker2,10
2025-07-14 16:25:05.002480,enact,2,featured_bandwidth,m2,worker1,inf
