timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:04:55.890581,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:04:55.890583,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:04:55.890585,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:04:55.890586,enact,1,featured_latency,main,worker1,10
2025-07-14 16:04:55.890588,enact,1,featured_latency,main,worker2,10
2025-07-14 16:04:55.890589,enact,1,featured_latency,main,worker3,10
2025-07-14 16:04:55.890591,enact,1,featured_latency,worker1,main,10
2025-07-14 16:04:55.890592,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:04:55.890594,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:04:55.890595,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:04:55.890597,enact,1,featured_latency,worker2,main,10
2025-07-14 16:04:55.890598,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:04:55.890600,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:04:55.890601,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:04:55.890603,enact,1,featured_latency,worker3,main,10
2025-07-14 16:04:55.890604,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:04:55.890606,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:04:55.890607,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:04:55.890668,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:04:55.890671,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:04:55.890673,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:04:55.890674,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:04:55.890676,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:04:55.890678,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:04:55.890679,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:04:55.890681,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:04:55.890682,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:04:55.890684,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:04:55.890685,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:04:55.890687,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:04:55.890688,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:04:55.890690,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:04:55.890691,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:04:55.890693,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:04:55.890694,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:04:55.890696,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:04:55.905876,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:04:55.905878,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:04:55.905880,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:04:55.905882,enact,2,featured_latency,main,worker1,10
2025-07-14 16:04:55.905883,enact,2,featured_latency,main,worker2,10
2025-07-14 16:04:55.905885,enact,2,featured_latency,main,worker3,10
2025-07-14 16:04:55.905886,enact,2,featured_latency,worker1,main,10
2025-07-14 16:04:55.905887,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:04:55.905889,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:04:55.905891,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:04:55.905892,enact,2,featured_latency,worker2,main,10
2025-07-14 16:04:55.905894,enact,2,featured_latency,worker2,m2,10
2025-07-14 16:04:55.905895,enact,2,featured_latency,worker2,worker1,10
2025-07-14 16:04:55.905896,enact,2,featured_latency,worker2,worker3,10
2025-07-14 16:04:55.905898,enact,2,featured_latency,worker3,main,10
2025-07-14 16:04:55.905899,enact,2,featured_latency,worker3,m2,10
2025-07-14 16:04:55.905901,enact,2,featured_latency,worker3,worker1,10
2025-07-14 16:04:55.905902,enact,2,featured_latency,worker3,worker2,10
2025-07-14 16:04:55.905956,enact,2,featured_bandwidth,m2,worker1,inf
