timestamp,event_id,n_event,callback_id,node_id,value
2025-07-04 11:33:58.467472,enact,1,featured_carbon,main,402
2025-07-04 11:33:58.467475,enact,1,featured_carbon,m2,200
2025-07-04 11:33:58.467477,enact,1,featured_carbon,worker1,340
2025-07-04 11:33:58.467479,enact,1,featured_carbon,worker2,360
2025-07-04 11:33:58.468020,enact,1,featured_cpu,main,4.0
2025-07-04 11:33:58.468024,enact,1,featured_cpu,m2,2
2025-07-04 11:33:58.468026,enact,1,featured_cpu,worker1,8
2025-07-04 11:33:58.468028,enact,1,featured_cpu,worker2,8
2025-07-04 11:33:58.468100,enact,1,featured_ram,main,16.0
2025-07-04 11:33:58.468104,enact,1,featured_ram,m2,3
2025-07-04 11:33:58.468105,enact,1,featured_ram,worker1,16
2025-07-04 11:33:58.468107,enact,1,featured_ram,worker2,16
2025-07-04 11:33:58.468158,enact,1,featured_storage,main,1024
2025-07-04 11:33:58.468161,enact,1,featured_storage,m2,512
2025-07-04 11:33:58.468163,enact,1,featured_storage,worker1,1024
2025-07-04 11:33:58.468165,enact,1,featured_storage,worker2,1024
2025-07-04 11:33:58.468218,enact,1,featured_gpu,main,0
2025-07-04 11:33:58.468221,enact,1,featured_gpu,m2,0
2025-07-04 11:33:58.468222,enact,1,featured_gpu,worker1,0
2025-07-04 11:33:58.468224,enact,1,featured_gpu,worker2,0
2025-07-04 11:33:58.481971,enact,2,featured_carbon,main,402
2025-07-04 11:33:58.481973,enact,2,featured_carbon,m2,200
2025-07-04 11:33:58.481975,enact,2,featured_carbon,worker1,340
2025-07-04 11:33:58.481977,enact,2,featured_carbon,worker2,360
2025-07-04 11:33:58.482553,enact,2,featured_cpu,main,4.0
2025-07-04 11:33:58.482556,enact,2,featured_cpu,m2,2
2025-07-04 11:33:58.482557,enact,2,featured_cpu,worker1,8
2025-07-04 11:33:58.482559,enact,2,featured_cpu,worker2,8
2025-07-04 11:33:58.482608,enact,2,featured_ram,main,16.0
2025-07-04 11:33:58.482611,enact,2,featured_ram,m2,3
2025-07-04 11:33:58.482612,enact,2,featured_ram,worker1,16
2025-07-04 11:33:58.482614,enact,2,featured_ram,worker2,16
2025-07-04 11:33:58.482683,enact,2,featured_storage,main,1024
2025-07-04 11:33:58.482687,enact,2,featured_storage,m2,512
2025-07-04 11:33:58.482688,enact,2,featured_storage,worker1,1024
2025-07-04 11:33:58.482690,enact,2,featured_storage,worker2,1024
2025-07-04 11:33:58.482750,enact,2,featured_gpu,main,0
2025-07-04 11:33:58.482752,enact,2,featured_gpu,m2,0
2025-07-04 11:33:58.482754,enact,2,featured_gpu,worker1,0
2025-07-04 11:33:58.482756,enact,2,featured_gpu,worker2,0
2025-07-04 11:33:58.496651,enact,3,featured_carbon,main,402
2025-07-04 11:33:58.496655,enact,3,featured_carbon,m2,200
2025-07-04 11:33:58.496657,enact,3,featured_carbon,worker1,340
2025-07-04 11:33:58.496659,enact,3,featured_carbon,worker2,360
2025-07-04 11:33:58.497332,enact,3,featured_cpu,main,4.0
2025-07-04 11:33:58.497335,enact,3,featured_cpu,m2,2
2025-07-04 11:33:58.497337,enact,3,featured_cpu,worker1,8
2025-07-04 11:33:58.497339,enact,3,featured_cpu,worker2,8
2025-07-04 11:33:58.497397,enact,3,featured_ram,main,16.0
2025-07-04 11:33:58.497400,enact,3,featured_ram,m2,3
2025-07-04 11:33:58.497402,enact,3,featured_ram,worker1,16
2025-07-04 11:33:58.497403,enact,3,featured_ram,worker2,16
2025-07-04 11:33:58.497466,enact,3,featured_storage,main,1024
2025-07-04 11:33:58.497469,enact,3,featured_storage,m2,512
2025-07-04 11:33:58.497471,enact,3,featured_storage,worker1,1024
2025-07-04 11:33:58.497473,enact,3,featured_storage,worker2,1024
2025-07-04 11:33:58.497524,enact,3,featured_gpu,main,0
2025-07-04 11:33:58.497526,enact,3,featured_gpu,m2,0
2025-07-04 11:33:58.497528,enact,3,featured_gpu,worker1,0
2025-07-04 11:33:58.497530,enact,3,featured_gpu,worker2,0
2025-07-04 11:33:58.511798,enact,4,featured_carbon,main,402
2025-07-04 11:33:58.511803,enact,4,featured_carbon,m2,200
2025-07-04 11:33:58.511805,enact,4,featured_carbon,worker1,340
2025-07-04 11:33:58.511807,enact,4,featured_carbon,worker2,360
2025-07-04 11:33:58.512404,enact,4,featured_cpu,main,4.0
2025-07-04 11:33:58.512407,enact,4,featured_cpu,m2,2
2025-07-04 11:33:58.512409,enact,4,featured_cpu,worker1,8
2025-07-04 11:33:58.512410,enact,4,featured_cpu,worker2,8
2025-07-04 11:33:58.512489,enact,4,featured_ram,main,16.0
2025-07-04 11:33:58.512492,enact,4,featured_ram,m2,3
2025-07-04 11:33:58.512493,enact,4,featured_ram,worker1,16
2025-07-04 11:33:58.512495,enact,4,featured_ram,worker2,16
2025-07-04 11:33:58.512597,enact,4,featured_storage,main,1024
2025-07-04 11:33:58.512601,enact,4,featured_storage,m2,512
2025-07-04 11:33:58.512602,enact,4,featured_storage,worker1,1024
