timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:22:17.955904,enact,1,response_time,case_study_1,20.0
2025-07-14 16:22:17.970941,enact,2,response_time,case_study_1,20.0
2025-07-14 16:22:17.985892,enact,3,response_time,case_study_1,20.0
2025-07-14 16:22:18.000919,enact,4,response_time,case_study_1,20.0
2025-07-14 16:22:18.014897,enact,5,response_time,case_study_1,20.0
2025-07-14 16:22:18.029044,enact,6,response_time,case_study_1,20.0
2025-07-14 16:22:18.044523,enact,7,response_time,case_study_1,20.0
2025-07-14 16:22:18.058327,enact,8,response_time,case_study_1,20.0
2025-07-14 16:22:18.073338,enact,9,response_time,case_study_1,20.0
2025-07-14 16:22:18.089104,enact,10,response_time,case_study_1,20.0
2025-07-14 16:22:18.104071,enact,11,response_time,case_study_1,20.0
2025-07-14 16:22:18.118498,enact,12,response_time,case_study_1,20.0
2025-07-14 16:22:18.132510,enact,13,response_time,case_study_1,20.0
2025-07-14 16:22:18.147095,enact,14,response_time,case_study_1,20.0
2025-07-14 16:22:18.163061,enact,15,response_time,case_study_1,20.0
2025-07-14 16:22:18.178928,enact,16,response_time,case_study_1,20.0
2025-07-14 16:22:18.194560,enact,17,response_time,case_study_1,20.0
2025-07-14 16:22:18.209791,enact,18,response_time,case_study_1,20.0
2025-07-14 16:22:18.224093,enact,19,response_time,case_study_1,20.0
2025-07-14 16:22:18.238263,enact,20,response_time,case_study_1,20.0
2025-07-14 16:22:18.253239,enact,21,response_time,case_study_1,20.0
2025-07-14 16:22:18.268281,enact,22,response_time,case_study_1,20.0
2025-07-14 16:22:18.283319,enact,23,response_time,case_study_1,20.0
2025-07-14 16:22:18.297410,enact,24,response_time,case_study_1,20.0
2025-07-14 16:22:18.312916,enact,25,response_time,case_study_1,20.0
2025-07-14 16:22:18.327819,enact,26,response_time,case_study_1,20.0
2025-07-14 16:22:18.342790,enact,27,response_time,case_study_1,20.0
2025-07-14 16:22:18.358007,enact,28,response_time,case_study_1,20.0
2025-07-14 16:22:18.372821,enact,29,response_time,case_study_1,20.0
2025-07-14 16:22:18.387851,enact,30,response_time,case_study_1,20.0
2025-07-14 16:22:18.402825,enact,31,response_time,case_study_1,20.0
2025-07-14 16:22:18.417940,enact,32,response_time,case_study_1,inf
2025-07-14 16:22:18.433050,enact,33,response_time,case_study_1,inf
2025-07-14 16:22:18.447104,enact,34,response_time,case_study_1,inf
2025-07-14 16:22:18.462372,enact,35,response_time,case_study_1,inf
2025-07-14 16:22:18.476499,enact,36,response_time,case_study_1,inf
2025-07-14 16:22:18.490973,enact,37,response_time,case_study_1,inf
2025-07-14 16:22:18.525987,enact,38,response_time,case_study_1,inf
2025-07-14 16:22:18.541268,enact,39,response_time,case_study_1,inf
2025-07-14 16:22:18.557488,enact,40,response_time,case_study_1,inf
2025-07-14 16:22:18.572497,enact,41,response_time,case_study_1,inf
2025-07-14 16:22:18.587662,enact,42,response_time,case_study_1,inf
2025-07-14 16:22:18.602614,enact,43,response_time,case_study_1,inf
2025-07-14 16:22:18.617597,enact,44,response_time,case_study_1,inf
2025-07-14 16:22:18.631847,enact,45,response_time,case_study_1,inf
2025-07-14 16:22:18.646594,enact,46,response_time,case_study_1,inf
2025-07-14 16:22:18.660752,enact,47,response_time,case_study_1,inf
2025-07-14 16:22:18.675506,enact,48,response_time,case_study_1,inf
2025-07-14 16:22:18.690602,enact,49,response_time,case_study_1,inf
2025-07-14 16:22:18.705775,enact,50,response_time,case_study_1,inf
2025-07-14 16:22:18.720183,enact,51,response_time,case_study_1,inf
2025-07-14 16:22:18.735243,enact,52,response_time,case_study_1,inf
2025-07-14 16:22:18.750308,enact,53,response_time,case_study_1,inf
2025-07-14 16:22:18.764559,enact,54,response_time,case_study_1,inf
2025-07-14 16:22:18.780756,enact,55,response_time,case_study_1,inf
2025-07-14 16:22:18.796061,enact,56,response_time,case_study_1,inf
2025-07-14 16:22:18.810230,enact,57,response_time,case_study_1,inf
2025-07-14 16:22:18.825458,enact,58,response_time,case_study_1,inf
2025-07-14 16:22:18.839599,enact,59,response_time,case_study_1,inf
2025-07-14 16:22:18.854568,enact,60,response_time,case_study_1,inf
2025-07-14 16:22:18.868740,enact,61,response_time,case_study_1,inf
2025-07-14 16:22:18.883817,enact,62,response_time,case_study_1,inf
2025-07-14 16:22:18.898813,enact,63,response_time,case_study_1,inf
2025-07-14 16:22:18.913000,enact,64,response_time,case_study_1,inf
2025-07-14 16:22:18.928590,enact,65,response_time,case_study_1,inf
2025-07-14 16:22:18.942720,enact,66,response_time,case_study_1,inf
2025-07-14 16:22:18.956645,enact,67,response_time,case_study_1,inf
2025-07-14 16:22:18.971672,enact,68,response_time,case_study_1,inf
2025-07-14 16:22:18.985918,enact,69,response_time,case_study_1,inf
2025-07-14 16:22:19.001856,enact,70,response_time,case_study_1,inf
2025-07-14 16:22:19.015833,enact,71,response_time,case_study_1,inf
2025-07-14 16:22:19.029961,enact,72,response_time,case_study_1,inf
2025-07-14 16:22:19.045506,enact,73,response_time,case_study_1,inf
2025-07-14 16:22:19.060981,enact,74,response_time,case_study_1,inf
2025-07-14 16:22:19.076198,enact,75,response_time,case_study_1,inf
2025-07-14 16:22:19.090268,enact,76,response_time,case_study_1,inf
2025-07-14 16:22:19.104456,enact,77,response_time,case_study_1,inf
2025-07-14 16:22:19.118868,enact,78,response_time,case_study_1,inf
2025-07-14 16:22:19.134298,enact,79,response_time,case_study_1,inf
2025-07-14 16:22:19.149651,enact,80,response_time,case_study_1,inf
2025-07-14 16:22:19.163902,enact,81,response_time,case_study_1,inf
2025-07-14 16:22:19.178751,enact,82,response_time,case_study_1,inf
2025-07-14 16:22:19.193344,enact,83,response_time,case_study_1,inf
2025-07-14 16:22:19.207605,enact,84,response_time,case_study_1,inf
2025-07-14 16:22:19.222841,enact,85,response_time,case_study_1,inf
2025-07-14 16:22:19.237862,enact,86,response_time,case_study_1,inf
2025-07-14 16:22:19.252504,enact,87,response_time,case_study_1,inf
2025-07-14 16:22:19.267536,enact,88,response_time,case_study_1,inf
2025-07-14 16:22:19.281921,enact,89,response_time,case_study_1,inf
2025-07-14 16:22:19.296409,enact,90,response_time,case_study_1,inf
2025-07-14 16:22:19.311857,enact,91,response_time,case_study_1,inf
2025-07-14 16:22:19.326215,enact,92,response_time,case_study_1,inf
2025-07-14 16:22:19.341444,enact,93,response_time,case_study_1,inf
2025-07-14 16:22:19.356651,enact,94,response_time,case_study_1,inf
2025-07-14 16:22:19.371473,enact,95,response_time,case_study_1,inf
2025-07-14 16:22:19.385773,enact,96,response_time,case_study_1,inf
2025-07-14 16:22:19.400025,enact,97,response_time,case_study_1,inf
2025-07-14 16:22:19.414110,enact,98,response_time,case_study_1,inf
2025-07-14 16:22:19.429071,enact,99,response_time,case_study_1,inf
2025-07-14 16:22:19.444880,enact,100,response_time,case_study_1,20.0
2025-07-14 16:22:19.459255,enact,101,response_time,case_study_1,20.0
2025-07-14 16:22:19.473470,enact,102,response_time,case_study_1,20.0
2025-07-14 16:22:19.488508,enact,103,response_time,case_study_1,20.0
2025-07-14 16:22:19.502497,enact,104,response_time,case_study_1,20.0
2025-07-14 16:22:19.517761,enact,105,response_time,case_study_1,20.0
2025-07-14 16:22:19.532802,enact,106,response_time,case_study_1,20.0
2025-07-14 16:22:19.548256,enact,107,response_time,case_study_1,20.0
2025-07-14 16:22:19.562404,enact,108,response_time,case_study_1,20.0
2025-07-14 16:22:19.578261,enact,109,response_time,case_study_1,20.0
2025-07-14 16:22:19.593686,enact,110,response_time,case_study_1,20.0
2025-07-14 16:22:19.608438,enact,111,response_time,case_study_1,20.0
2025-07-14 16:22:19.623390,enact,112,response_time,case_study_1,20.0
2025-07-14 16:22:19.637876,enact,113,response_time,case_study_1,20.0
2025-07-14 16:22:19.652099,enact,114,response_time,case_study_1,20.0
2025-07-14 16:22:19.668811,enact,115,response_time,case_study_1,20.0
2025-07-14 16:22:19.683332,enact,116,response_time,case_study_1,20.0
2025-07-14 16:22:19.698380,enact,117,response_time,case_study_1,20.0
2025-07-14 16:22:19.713882,enact,118,response_time,case_study_1,20.0
2025-07-14 16:22:19.729242,enact,119,response_time,case_study_1,20.0
2025-07-14 16:22:19.744081,enact,120,response_time,case_study_1,20.0
2025-07-14 16:22:19.758485,enact,121,response_time,case_study_1,20.0
2025-07-14 16:22:19.772864,enact,122,response_time,case_study_1,20.0
2025-07-14 16:22:19.787753,enact,123,response_time,case_study_1,20.0
2025-07-14 16:22:19.802124,enact,124,response_time,case_study_1,20.0
2025-07-14 16:22:19.816575,enact,125,response_time,case_study_1,20.0
2025-07-14 16:22:19.831453,enact,126,response_time,case_study_1,20.0
2025-07-14 16:22:19.846162,enact,127,response_time,case_study_1,20.0
2025-07-14 16:22:19.861608,enact,128,response_time,case_study_1,20.0
2025-07-14 16:22:19.877376,enact,129,response_time,case_study_1,20.0
2025-07-14 16:22:19.891667,enact,130,response_time,case_study_1,20.0
2025-07-14 16:22:19.906887,enact,131,response_time,case_study_1,20.0
2025-07-14 16:22:19.921575,enact,132,response_time,case_study_1,20.0
2025-07-14 16:22:19.935884,enact,133,response_time,case_study_1,20.0
2025-07-14 16:22:19.949828,enact,134,response_time,case_study_1,20.0
2025-07-14 16:22:19.964648,enact,135,response_time,case_study_1,20.0
2025-07-14 16:22:19.979045,enact,136,response_time,case_study_1,20.0
2025-07-14 16:22:19.994379,enact,137,response_time,case_study_1,20.0
2025-07-14 16:22:20.009235,enact,138,response_time,case_study_1,20.0
2025-07-14 16:22:20.023673,enact,139,response_time,case_study_1,20.0
2025-07-14 16:22:20.037793,enact,140,response_time,case_study_1,20.0
2025-07-14 16:22:20.051966,enact,141,response_time,case_study_1,20.0
2025-07-14 16:22:20.065983,enact,142,response_time,case_study_1,20.0
2025-07-14 16:22:20.080965,enact,143,response_time,case_study_1,20.0
2025-07-14 16:22:20.095214,enact,144,response_time,case_study_1,20.0
