timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:04:52.699958,enact,1,featured_carbon,main,402
2025-07-14 16:04:52.699960,enact,1,featured_carbon,m2,200
2025-07-14 16:04:52.699962,enact,1,featured_carbon,worker1,340
2025-07-14 16:04:52.699964,enact,1,featured_carbon,worker2,360
2025-07-14 16:04:52.699966,enact,1,featured_carbon,worker3,360
2025-07-14 16:04:52.700458,enact,1,featured_cpu,main,4
2025-07-14 16:04:52.700461,enact,1,featured_cpu,m2,2
2025-07-14 16:04:52.700463,enact,1,featured_cpu,worker1,8
2025-07-14 16:04:52.700464,enact,1,featured_cpu,worker2,8
2025-07-14 16:04:52.700466,enact,1,featured_cpu,worker3,4
2025-07-14 16:04:52.700513,enact,1,featured_ram,main,16
2025-07-14 16:04:52.700516,enact,1,featured_ram,m2,3
2025-07-14 16:04:52.700517,enact,1,featured_ram,worker1,8
2025-07-14 16:04:52.700519,enact,1,featured_ram,worker2,6
2025-07-14 16:04:52.700520,enact,1,featured_ram,worker3,6
2025-07-14 16:04:52.700563,enact,1,featured_storage,main,1024
2025-07-14 16:04:52.700565,enact,1,featured_storage,m2,512
2025-07-14 16:04:52.700567,enact,1,featured_storage,worker1,1024
2025-07-14 16:04:52.700568,enact,1,featured_storage,worker2,1024
2025-07-14 16:04:52.700570,enact,1,featured_storage,worker3,1024
2025-07-14 16:04:52.700639,enact,1,featured_gpu,main,0
2025-07-14 16:04:52.700644,enact,1,featured_gpu,m2,0
2025-07-14 16:04:52.700646,enact,1,featured_gpu,worker1,0
2025-07-14 16:04:52.700648,enact,1,featured_gpu,worker2,0
2025-07-14 16:04:52.700650,enact,1,featured_gpu,worker3,0
2025-07-14 16:04:52.715686,enact,2,featured_carbon,main,402
2025-07-14 16:04:52.715689,enact,2,featured_carbon,m2,200
2025-07-14 16:04:52.715691,enact,2,featured_carbon,worker1,340
2025-07-14 16:04:52.715692,enact,2,featured_carbon,worker2,360
2025-07-14 16:04:52.715694,enact,2,featured_carbon,worker3,360
2025-07-14 16:04:52.716200,enact,2,featured_cpu,main,4
2025-07-14 16:04:52.716206,enact,2,featured_cpu,m2,2
2025-07-14 16:04:52.716208,enact,2,featured_cpu,worker1,8
2025-07-14 16:04:52.716210,enact,2,featured_cpu,worker2,8
2025-07-14 16:04:52.716211,enact,2,featured_cpu,worker3,4
2025-07-14 16:04:52.716283,enact,2,featured_ram,main,16
2025-07-14 16:04:52.716286,enact,2,featured_ram,m2,3
2025-07-14 16:04:52.716288,enact,2,featured_ram,worker1,8
2025-07-14 16:04:52.716290,enact,2,featured_ram,worker2,6
2025-07-14 16:04:52.716291,enact,2,featured_ram,worker3,6
2025-07-14 16:04:52.716344,enact,2,featured_storage,main,1024
2025-07-14 16:04:52.716347,enact,2,featured_storage,m2,512
2025-07-14 16:04:52.716349,enact,2,featured_storage,worker1,1024
2025-07-14 16:04:52.716351,enact,2,featured_storage,worker2,1024
2025-07-14 16:04:52.716352,enact,2,featured_storage,worker3,1024
2025-07-14 16:04:52.716401,enact,2,featured_gpu,main,0
2025-07-14 16:04:52.716403,enact,2,featured_gpu,m2,0
2025-07-14 16:04:52.716405,enact,2,featured_gpu,worker1,0
2025-07-14 16:04:52.716407,enact,2,featured_gpu,worker2,0
2025-07-14 16:04:52.716408,enact,2,featured_gpu,worker3,0
2025-07-14 16:04:52.730512,enact,3,featured_carbon,main,402
2025-07-14 16:04:52.730516,enact,3,featured_carbon,m2,200
2025-07-14 16:04:52.730518,enact,3,featured_carbon,worker1,340
2025-07-14 16:04:52.730520,enact,3,featured_carbon,worker2,360
2025-07-14 16:04:52.730521,enact,3,featured_carbon,worker3,360
2025-07-14 16:04:52.731017,enact,3,featured_cpu,main,4
2025-07-14 16:04:52.731020,enact,3,featured_cpu,m2,2
2025-07-14 16:04:52.731021,enact,3,featured_cpu,worker1,8
2025-07-14 16:04:52.731023,enact,3,featured_cpu,worker2,8
2025-07-14 16:04:52.731025,enact,3,featured_cpu,worker3,4
2025-07-14 16:04:52.731083,enact,3,featured_ram,main,16
2025-07-14 16:04:52.731087,enact,3,featured_ram,m2,3
2025-07-14 16:04:52.731089,enact,3,featured_ram,worker1,8
2025-07-14 16:04:52.731091,enact,3,featured_ram,worker2,6
2025-07-14 16:04:52.731092,enact,3,featured_ram,worker3,6
2025-07-14 16:04:52.731143,enact,3,featured_storage,main,1024
2025-07-14 16:04:52.731145,enact,3,featured_storage,m2,512
2025-07-14 16:04:52.731147,enact,3,featured_storage,worker1,1024
2025-07-14 16:04:52.731149,enact,3,featured_storage,worker2,1024
2025-07-14 16:04:52.731150,enact,3,featured_storage,worker3,1024
2025-07-14 16:04:52.731231,enact,3,featured_gpu,main,0
2025-07-14 16:04:52.731234,enact,3,featured_gpu,m2,0
2025-07-14 16:04:52.731236,enact,3,featured_gpu,worker1,0
2025-07-14 16:04:52.731237,enact,3,featured_gpu,worker2,0
2025-07-14 16:04:52.731239,enact,3,featured_gpu,worker3,0
2025-07-14 16:04:52.745457,enact,4,featured_carbon,main,402
2025-07-14 16:04:52.745459,enact,4,featured_carbon,m2,200
2025-07-14 16:04:52.745461,enact,4,featured_carbon,worker1,340
2025-07-14 16:04:52.745463,enact,4,featured_carbon,worker2,360
2025-07-14 16:04:52.745464,enact,4,featured_carbon,worker3,360
2025-07-14 16:04:52.746003,enact,4,featured_cpu,main,4
2025-07-14 16:04:52.746006,enact,4,featured_cpu,m2,2
2025-07-14 16:04:52.746008,enact,4,featured_cpu,worker1,8
2025-07-14 16:04:52.746009,enact,4,featured_cpu,worker2,8
2025-07-14 16:04:52.746011,enact,4,featured_cpu,worker3,4
2025-07-14 16:04:52.746067,enact,4,featured_ram,main,16
2025-07-14 16:04:52.746069,enact,4,featured_ram,m2,3
2025-07-14 16:04:52.746071,enact,4,featured_ram,worker1,8
2025-07-14 16:04:52.746072,enact,4,featured_ram,worker2,6
2025-07-14 16:04:52.746074,enact,4,featured_ram,worker3,6
2025-07-14 16:04:52.746136,enact,4,featured_storage,main,1024
2025-07-14 16:04:52.746139,enact,4,featured_storage,m2,512
2025-07-14 16:04:52.746141,enact,4,featured_storage,worker1,1024
2025-07-14 16:04:52.746143,enact,4,featured_storage,worker2,1024
2025-07-14 16:04:52.746144,enact,4,featured_storage,worker3,1024
2025-07-14 16:04:52.746198,enact,4,featured_gpu,main,0
2025-07-14 16:04:52.746201,enact,4,featured_gpu,m2,0
2025-07-14 16:04:52.746202,enact,4,featured_gpu,worker1,0
2025-07-14 16:04:52.746204,enact,4,featured_gpu,worker2,0
2025-07-14 16:04:52.746205,enact,4,featured_gpu,worker3,0
2025-07-14 16:04:52.760565,enact,5,featured_carbon,main,402
2025-07-14 16:04:52.760568,enact,5,featured_carbon,m2,200
2025-07-14 16:04:52.760570,enact,5,featured_carbon,worker1,340
2025-07-14 16:04:52.760572,enact,5,featured_carbon,worker2,360
2025-07-14 16:04:52.760573,enact,5,featured_carbon,worker3,360
2025-07-14 16:04:52.761061,enact,5,featured_cpu,main,4
2025-07-14 16:04:52.761063,enact,5,featured_cpu,m2,2
2025-07-14 16:04:52.761065,enact,5,featured_cpu,worker1,8
2025-07-14 16:04:52.761067,enact,5,featured_cpu,worker2,8
2025-07-14 16:04:52.761068,enact,5,featured_cpu,worker3,4
2025-07-14 16:04:52.761128,enact,5,featured_ram,main,16
2025-07-14 16:04:52.761130,enact,5,featured_ram,m2,3
2025-07-14 16:04:52.761132,enact,5,featured_ram,worker1,8
2025-07-14 16:04:52.761133,enact,5,featured_ram,worker2,6
2025-07-14 16:04:52.761135,enact,5,featured_ram,worker3,6
2025-07-14 16:04:52.761182,enact,5,featured_storage,main,1024
2025-07-14 16:04:52.761184,enact,5,featured_storage,m2,512
2025-07-14 16:04:52.761186,enact,5,featured_storage,worker1,1024
2025-07-14 16:04:52.761188,enact,5,featured_storage,worker2,1024
2025-07-14 16:04:52.761189,enact,5,featured_storage,worker3,1024
2025-07-14 16:04:52.761235,enact,5,featured_gpu,main,0
2025-07-14 16:04:52.761237,enact,5,featured_gpu,m2,0
2025-07-14 16:04:52.761239,enact,5,featured_gpu,worker1,0
2025-07-14 16:04:52.761240,enact,5,featured_gpu,worker2,0
2025-07-14 16:04:52.761242,enact,5,featured_gpu,worker3,0
2025-07-14 16:04:52.775481,enact,6,featured_carbon,main,402
2025-07-14 16:04:52.775484,enact,6,featured_carbon,m2,200
2025-07-14 16:04:52.775485,enact,6,featured_carbon,worker1,340
2025-07-14 16:04:52.775487,enact,6,featured_carbon,worker2,360
2025-07-14 16:04:52.775489,enact,6,featured_carbon,worker3,360
2025-07-14 16:04:52.776052,enact,6,featured_cpu,main,4
2025-07-14 16:04:52.776055,enact,6,featured_cpu,m2,2
2025-07-14 16:04:52.776057,enact,6,featured_cpu,worker1,8
2025-07-14 16:04:52.776059,enact,6,featured_cpu,worker2,8
2025-07-14 16:04:52.776060,enact,6,featured_cpu,worker3,4
2025-07-14 16:04:52.776115,enact,6,featured_ram,main,16
2025-07-14 16:04:52.776126,enact,6,featured_ram,m2,3
2025-07-14 16:04:52.776128,enact,6,featured_ram,worker1,8
2025-07-14 16:04:52.776129,enact,6,featured_ram,worker2,6
2025-07-14 16:04:52.776131,enact,6,featured_ram,worker3,6
2025-07-14 16:04:52.776202,enact,6,featured_storage,main,1024
2025-07-14 16:04:52.776205,enact,6,featured_storage,m2,512
2025-07-14 16:04:52.776206,enact,6,featured_storage,worker1,1024
2025-07-14 16:04:52.776208,enact,6,featured_storage,worker2,1024
2025-07-14 16:04:52.776210,enact,6,featured_storage,worker3,1024
2025-07-14 16:04:52.776254,enact,6,featured_gpu,main,0
2025-07-14 16:04:52.776256,enact,6,featured_gpu,m2,0
2025-07-14 16:04:52.776258,enact,6,featured_gpu,worker1,0
2025-07-14 16:04:52.776259,enact,6,featured_gpu,worker2,0
2025-07-14 16:04:52.776261,enact,6,featured_gpu,worker3,0
2025-07-14 16:04:52.789481,enact,7,featured_carbon,main,402
2025-07-14 16:04:52.789483,enact,7,featured_carbon,m2,200
2025-07-14 16:04:52.789485,enact,7,featured_carbon,worker1,340
2025-07-14 16:04:52.789487,enact,7,featured_carbon,worker2,360
2025-07-14 16:04:52.789488,enact,7,featured_carbon,worker3,360
2025-07-14 16:04:52.790081,enact,7,featured_cpu,main,4
2025-07-14 16:04:52.790085,enact,7,featured_cpu,m2,2
2025-07-14 16:04:52.790086,enact,7,featured_cpu,worker1,8
2025-07-14 16:04:52.790088,enact,7,featured_cpu,worker2,8
2025-07-14 16:04:52.790090,enact,7,featured_cpu,worker3,4
2025-07-14 16:04:52.790153,enact,7,featured_ram,main,16
2025-07-14 16:04:52.790157,enact,7,featured_ram,m2,3
2025-07-14 16:04:52.790159,enact,7,featured_ram,worker1,8
2025-07-14 16:04:52.790161,enact,7,featured_ram,worker2,6
2025-07-14 16:04:52.790162,enact,7,featured_ram,worker3,6
2025-07-14 16:04:52.790233,enact,7,featured_storage,main,1024
2025-07-14 16:04:52.790235,enact,7,featured_storage,m2,512
2025-07-14 16:04:52.790237,enact,7,featured_storage,worker1,1024
2025-07-14 16:04:52.790239,enact,7,featured_storage,worker2,1024
2025-07-14 16:04:52.790240,enact,7,featured_storage,worker3,1024
2025-07-14 16:04:52.790288,enact,7,featured_gpu,main,0
2025-07-14 16:04:52.790291,enact,7,featured_gpu,m2,0
2025-07-14 16:04:52.790292,enact,7,featured_gpu,worker1,0
2025-07-14 16:04:52.790294,enact,7,featured_gpu,worker2,0
2025-07-14 16:04:52.790295,enact,7,featured_gpu,worker3,0
2025-07-14 16:04:52.804196,enact,8,featured_carbon,main,402
2025-07-14 16:04:52.804199,enact,8,featured_carbon,m2,200
2025-07-14 16:04:52.804201,enact,8,featured_carbon,worker1,340
2025-07-14 16:04:52.804202,enact,8,featured_carbon,worker2,360
2025-07-14 16:04:52.804204,enact,8,featured_carbon,worker3,360
2025-07-14 16:04:52.804703,enact,8,featured_cpu,main,4
2025-07-14 16:04:52.804706,enact,8,featured_cpu,m2,2
2025-07-14 16:04:52.804707,enact,8,featured_cpu,worker1,8
2025-07-14 16:04:52.804709,enact,8,featured_cpu,worker2,8
2025-07-14 16:04:52.804711,enact,8,featured_cpu,worker3,4
2025-07-14 16:04:52.804762,enact,8,featured_ram,main,16
2025-07-14 16:04:52.804764,enact,8,featured_ram,m2,3
2025-07-14 16:04:52.804766,enact,8,featured_ram,worker1,8
2025-07-14 16:04:52.804767,enact,8,featured_ram,worker2,6
2025-07-14 16:04:52.804769,enact,8,featured_ram,worker3,6
2025-07-14 16:04:52.804826,enact,8,featured_storage,main,1024
2025-07-14 16:04:52.804829,enact,8,featured_storage,m2,512
2025-07-14 16:04:52.804830,enact,8,featured_storage,worker1,1024
2025-07-14 16:04:52.804832,enact,8,featured_storage,worker2,1024
2025-07-14 16:04:52.804834,enact,8,featured_storage,worker3,1024
2025-07-14 16:04:52.804882,enact,8,featured_gpu,main,0
2025-07-14 16:04:52.804885,enact,8,featured_gpu,m2,0
2025-07-14 16:04:52.804886,enact,8,featured_gpu,worker1,0
2025-07-14 16:04:52.804888,enact,8,featured_gpu,worker2,0
2025-07-14 16:04:52.804889,enact,8,featured_gpu,worker3,0
2025-07-14 16:04:52.818688,enact,9,featured_carbon,main,402
2025-07-14 16:04:52.818692,enact,9,featured_carbon,m2,200
2025-07-14 16:04:52.818694,enact,9,featured_carbon,worker1,340
2025-07-14 16:04:52.818696,enact,9,featured_carbon,worker2,360
2025-07-14 16:04:52.818697,enact,9,featured_carbon,worker3,360
2025-07-14 16:04:52.819328,enact,9,featured_cpu,main,4
2025-07-14 16:04:52.819331,enact,9,featured_cpu,m2,2
