timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:25:20.952564,enact,1,response_time,case_study_1,10.0
2025-07-14 16:25:20.967335,enact,2,response_time,case_study_1,10.0
2025-07-14 16:25:20.981053,enact,3,response_time,case_study_1,10.0
2025-07-14 16:25:20.995616,enact,4,response_time,case_study_1,10.0
2025-07-14 16:25:21.010802,enact,5,response_time,case_study_1,10.0
2025-07-14 16:25:21.025621,enact,6,response_time,case_study_1,10.0
2025-07-14 16:25:21.040520,enact,7,response_time,case_study_1,10.0
2025-07-14 16:25:21.055404,enact,8,response_time,case_study_1,10.0
2025-07-14 16:25:21.069135,enact,9,response_time,case_study_1,10.0
2025-07-14 16:25:21.083330,enact,10,response_time,case_study_1,10.0
2025-07-14 16:25:21.097159,enact,11,response_time,case_study_1,10.0
2025-07-14 16:25:21.111426,enact,12,response_time,case_study_1,10.0
2025-07-14 16:25:21.125438,enact,13,response_time,case_study_1,10.0
2025-07-14 16:25:21.140157,enact,14,response_time,case_study_1,10.0
2025-07-14 16:25:21.154924,enact,15,response_time,case_study_1,10.0
2025-07-14 16:25:21.189916,enact,16,response_time,case_study_1,10.0
2025-07-14 16:25:21.210050,enact,17,response_time,case_study_1,10.0
2025-07-14 16:25:21.223829,enact,18,response_time,case_study_1,10.0
2025-07-14 16:25:21.238781,enact,19,response_time,case_study_1,10.0
2025-07-14 16:25:21.253657,enact,20,response_time,case_study_1,10.0
2025-07-14 16:25:21.268477,enact,21,response_time,case_study_1,10.0
2025-07-14 16:25:21.282241,enact,22,response_time,case_study_1,10.0
2025-07-14 16:25:21.296092,enact,23,response_time,case_study_1,10.0
2025-07-14 16:25:21.310986,enact,24,response_time,case_study_1,10.0
2025-07-14 16:25:21.324926,enact,25,response_time,case_study_1,10.0
2025-07-14 16:25:21.339680,enact,26,response_time,case_study_1,10.0
2025-07-14 16:25:21.354452,enact,27,response_time,case_study_1,10.0
2025-07-14 16:25:21.368243,enact,28,response_time,case_study_1,10.0
2025-07-14 16:25:21.382000,enact,29,response_time,case_study_1,10.0
2025-07-14 16:25:21.395843,enact,30,response_time,case_study_1,10.0
2025-07-14 16:25:21.410793,enact,31,response_time,case_study_1,10.0
2025-07-14 16:25:21.425696,enact,32,response_time,case_study_1,10.0
2025-07-14 16:25:21.440566,enact,33,response_time,case_study_1,10.0
2025-07-14 16:25:21.455406,enact,34,response_time,case_study_1,10.0
2025-07-14 16:25:21.470250,enact,35,response_time,case_study_1,10.0
2025-07-14 16:25:21.485028,enact,36,response_time,case_study_1,10.0
2025-07-14 16:25:21.499866,enact,37,response_time,case_study_1,10.0
2025-07-14 16:25:21.513739,enact,38,response_time,case_study_1,10.0
2025-07-14 16:25:21.528253,enact,39,response_time,case_study_1,10.0
2025-07-14 16:25:21.542995,enact,40,response_time,case_study_1,10.0
2025-07-14 16:25:21.558209,enact,41,response_time,case_study_1,10.0
2025-07-14 16:25:21.571986,enact,42,response_time,case_study_1,10.0
2025-07-14 16:25:21.586875,enact,43,response_time,case_study_1,10.0
2025-07-14 16:25:21.601546,enact,44,response_time,case_study_1,10.0
2025-07-14 16:25:21.616301,enact,45,response_time,case_study_1,10.0
2025-07-14 16:25:21.630027,enact,46,response_time,case_study_1,10.0
2025-07-14 16:25:21.643898,enact,47,response_time,case_study_1,10.0
2025-07-14 16:25:21.659938,enact,48,response_time,case_study_1,10.0
2025-07-14 16:25:21.673522,enact,49,response_time,case_study_1,10.0
2025-07-14 16:25:21.777900,enact,50,response_time,case_study_1,10.0
2025-07-14 16:25:21.791770,enact,51,response_time,case_study_1,10.0
2025-07-14 16:25:21.806493,enact,52,response_time,case_study_1,10.0
2025-07-14 16:25:21.820418,enact,53,response_time,case_study_1,10.0
2025-07-14 16:25:21.834202,enact,54,response_time,case_study_1,10.0
