timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:25:46.766483,enact,1,featured_carbon,m2,200
2025-07-14 16:25:46.766485,enact,1,featured_carbon,main,402
2025-07-14 16:25:46.766487,enact,1,featured_carbon,worker1,340
2025-07-14 16:25:46.766489,enact,1,featured_carbon,worker2,360
2025-07-14 16:25:46.766490,enact,1,featured_carbon,worker3,360
2025-07-14 16:25:46.766978,enact,1,featured_cpu,m2,7
2025-07-14 16:25:46.766981,enact,1,featured_cpu,main,7
2025-07-14 16:25:46.766982,enact,1,featured_cpu,worker1,7
2025-07-14 16:25:46.766984,enact,1,featured_cpu,worker2,7
2025-07-14 16:25:46.766986,enact,1,featured_cpu,worker3,7
2025-07-14 16:25:46.767048,enact,1,featured_ram,m2,8
2025-07-14 16:25:46.767051,enact,1,featured_ram,main,8
2025-07-14 16:25:46.767053,enact,1,featured_ram,worker1,8
2025-07-14 16:25:46.767055,enact,1,featured_ram,worker2,8
2025-07-14 16:25:46.767056,enact,1,featured_ram,worker3,8
2025-07-14 16:25:46.767119,enact,1,featured_storage,m2,512
2025-07-14 16:25:46.767122,enact,1,featured_storage,main,1024
2025-07-14 16:25:46.767124,enact,1,featured_storage,worker1,1024
2025-07-14 16:25:46.767125,enact,1,featured_storage,worker2,1024
2025-07-14 16:25:46.767127,enact,1,featured_storage,worker3,1024
2025-07-14 16:25:46.767180,enact,1,featured_gpu,m2,0
2025-07-14 16:25:46.767182,enact,1,featured_gpu,main,0
2025-07-14 16:25:46.767184,enact,1,featured_gpu,worker1,0
2025-07-14 16:25:46.767186,enact,1,featured_gpu,worker2,0
2025-07-14 16:25:46.767187,enact,1,featured_gpu,worker3,0
2025-07-14 16:25:46.781736,enact,2,featured_carbon,m2,200
2025-07-14 16:25:46.781740,enact,2,featured_carbon,main,402
2025-07-14 16:25:46.781742,enact,2,featured_carbon,worker1,340
2025-07-14 16:25:46.781743,enact,2,featured_carbon,worker2,360
2025-07-14 16:25:46.781745,enact,2,featured_carbon,worker3,360
2025-07-14 16:25:46.782174,enact,2,featured_cpu,m2,7
2025-07-14 16:25:46.782177,enact,2,featured_cpu,main,7
2025-07-14 16:25:46.782179,enact,2,featured_cpu,worker1,7
2025-07-14 16:25:46.782180,enact,2,featured_cpu,worker2,7
2025-07-14 16:25:46.782182,enact,2,featured_cpu,worker3,7
2025-07-14 16:25:46.782230,enact,2,featured_ram,m2,8
2025-07-14 16:25:46.782232,enact,2,featured_ram,main,8
2025-07-14 16:25:46.782234,enact,2,featured_ram,worker1,8
2025-07-14 16:25:46.782235,enact,2,featured_ram,worker2,8
2025-07-14 16:25:46.782237,enact,2,featured_ram,worker3,8
2025-07-14 16:25:46.782307,enact,2,featured_storage,m2,512
2025-07-14 16:25:46.782310,enact,2,featured_storage,main,1024
2025-07-14 16:25:46.782312,enact,2,featured_storage,worker1,1024
2025-07-14 16:25:46.782313,enact,2,featured_storage,worker2,1024
2025-07-14 16:25:46.782315,enact,2,featured_storage,worker3,1024
2025-07-14 16:25:46.782370,enact,2,featured_gpu,m2,0
2025-07-14 16:25:46.782373,enact,2,featured_gpu,main,0
2025-07-14 16:25:46.782375,enact,2,featured_gpu,worker1,0
2025-07-14 16:25:46.782376,enact,2,featured_gpu,worker2,0
2025-07-14 16:25:46.782378,enact,2,featured_gpu,worker3,0
2025-07-14 16:25:46.796498,enact,3,featured_carbon,m2,200
2025-07-14 16:25:46.796501,enact,3,featured_carbon,main,402
2025-07-14 16:25:46.796502,enact,3,featured_carbon,worker1,340
2025-07-14 16:25:46.796504,enact,3,featured_carbon,worker2,360
2025-07-14 16:25:46.796505,enact,3,featured_carbon,worker3,360
2025-07-14 16:25:46.796944,enact,3,featured_cpu,m2,7
2025-07-14 16:25:46.796947,enact,3,featured_cpu,main,7
2025-07-14 16:25:46.796949,enact,3,featured_cpu,worker1,7
2025-07-14 16:25:46.796950,enact,3,featured_cpu,worker2,7
2025-07-14 16:25:46.796952,enact,3,featured_cpu,worker3,7
2025-07-14 16:25:46.796997,enact,3,featured_ram,m2,8
2025-07-14 16:25:46.796999,enact,3,featured_ram,main,8
2025-07-14 16:25:46.797001,enact,3,featured_ram,worker1,8
2025-07-14 16:25:46.797002,enact,3,featured_ram,worker2,8
2025-07-14 16:25:46.797004,enact,3,featured_ram,worker3,8
2025-07-14 16:25:46.797071,enact,3,featured_storage,m2,512
2025-07-14 16:25:46.797075,enact,3,featured_storage,main,1024
2025-07-14 16:25:46.797077,enact,3,featured_storage,worker1,1024
2025-07-14 16:25:46.797080,enact,3,featured_storage,worker2,1024
2025-07-14 16:25:46.797081,enact,3,featured_storage,worker3,1024
2025-07-14 16:25:46.797161,enact,3,featured_gpu,m2,0
2025-07-14 16:25:46.797164,enact,3,featured_gpu,main,0
2025-07-14 16:25:46.797166,enact,3,featured_gpu,worker1,0
2025-07-14 16:25:46.797167,enact,3,featured_gpu,worker2,0
2025-07-14 16:25:46.797169,enact,3,featured_gpu,worker3,0
2025-07-14 16:25:46.810804,enact,4,featured_carbon,m2,200
2025-07-14 16:25:46.810807,enact,4,featured_carbon,main,402
2025-07-14 16:25:46.810809,enact,4,featured_carbon,worker1,340
2025-07-14 16:25:46.810811,enact,4,featured_carbon,worker2,360
2025-07-14 16:25:46.810813,enact,4,featured_carbon,worker3,360
2025-07-14 16:25:46.811328,enact,4,featured_cpu,m2,7
2025-07-14 16:25:46.811330,enact,4,featured_cpu,main,7
2025-07-14 16:25:46.811332,enact,4,featured_cpu,worker1,7
2025-07-14 16:25:46.811334,enact,4,featured_cpu,worker2,7
2025-07-14 16:25:46.811335,enact,4,featured_cpu,worker3,7
2025-07-14 16:25:46.811399,enact,4,featured_ram,m2,8
2025-07-14 16:25:46.811402,enact,4,featured_ram,main,8
2025-07-14 16:25:46.811404,enact,4,featured_ram,worker1,8
2025-07-14 16:25:46.811405,enact,4,featured_ram,worker2,8
2025-07-14 16:25:46.811407,enact,4,featured_ram,worker3,8
2025-07-14 16:25:46.811471,enact,4,featured_storage,m2,512
2025-07-14 16:25:46.811473,enact,4,featured_storage,main,1024
2025-07-14 16:25:46.811475,enact,4,featured_storage,worker1,1024
2025-07-14 16:25:46.811477,enact,4,featured_storage,worker2,1024
2025-07-14 16:25:46.811478,enact,4,featured_storage,worker3,1024
2025-07-14 16:25:46.811552,enact,4,featured_gpu,m2,0
2025-07-14 16:25:46.811554,enact,4,featured_gpu,main,0
2025-07-14 16:25:46.811556,enact,4,featured_gpu,worker1,0
2025-07-14 16:25:46.811557,enact,4,featured_gpu,worker2,0
2025-07-14 16:25:46.811559,enact,4,featured_gpu,worker3,0
2025-07-14 16:25:46.826056,enact,5,featured_carbon,m2,200
2025-07-14 16:25:46.826059,enact,5,featured_carbon,main,402
2025-07-14 16:25:46.826061,enact,5,featured_carbon,worker1,340
2025-07-14 16:25:46.826063,enact,5,featured_carbon,worker2,360
2025-07-14 16:25:46.826064,enact,5,featured_carbon,worker3,360
