timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:05:25.189329,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:05:25.189332,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:05:25.189334,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:05:25.189335,enact,1,featured_latency,main,worker1,10
2025-07-14 16:05:25.189337,enact,1,featured_latency,main,worker2,10
2025-07-14 16:05:25.189339,enact,1,featured_latency,main,worker3,10
2025-07-14 16:05:25.189340,enact,1,featured_latency,worker1,main,10
2025-07-14 16:05:25.189342,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:05:25.189343,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:05:25.189345,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:05:25.189347,enact,1,featured_latency,worker2,main,10
2025-07-14 16:05:25.189348,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:05:25.189350,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:05:25.189351,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:05:25.189353,enact,1,featured_latency,worker3,main,10
2025-07-14 16:05:25.189354,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:05:25.189356,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:05:25.189357,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:05:25.189415,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:05:25.189418,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:05:25.189420,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:05:25.189422,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:05:25.189423,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:05:25.189425,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:05:25.189426,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:05:25.189428,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:05:25.189429,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:05:25.189431,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:05:25.189432,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:05:25.189434,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:05:25.189435,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:05:25.189437,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:05:25.189438,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:05:25.189440,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:05:25.189441,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:05:25.189443,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:05:25.204877,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:05:25.204880,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:05:25.204882,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:05:25.204883,enact,2,featured_latency,main,worker1,10
2025-07-14 16:05:25.204885,enact,2,featured_latency,main,worker2,10
2025-07-14 16:05:25.204887,enact,2,featured_latency,main,worker3,10
2025-07-14 16:05:25.204888,enact,2,featured_latency,worker1,main,10
2025-07-14 16:05:25.204890,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:05:25.204891,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:05:25.204893,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:05:25.204895,enact,2,featured_latency,worker2,main,10
2025-07-14 16:05:25.204896,enact,2,featured_latency,worker2,m2,10
2025-07-14 16:05:25.204898,enact,2,featured_latency,worker2,worker1,10
2025-07-14 16:05:25.204899,enact,2,featured_latency,worker2,worker3,10
