timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:22:04.834535,enact,1,response_time,case_study_1,20.0
2025-07-14 16:22:04.849663,enact,2,response_time,case_study_1,20.0
2025-07-14 16:22:04.864604,enact,3,response_time,case_study_1,20.0
2025-07-14 16:22:04.879580,enact,4,response_time,case_study_1,20.0
2025-07-14 16:22:04.895624,enact,5,response_time,case_study_1,20.0
2025-07-14 16:22:04.910492,enact,6,response_time,case_study_1,20.0
2025-07-14 16:22:04.924999,enact,7,response_time,case_study_1,20.0
2025-07-14 16:22:04.939331,enact,8,response_time,case_study_1,20.0
2025-07-14 16:22:04.954227,enact,9,response_time,case_study_1,20.0
2025-07-14 16:22:04.969322,enact,10,response_time,case_study_1,20.0
2025-07-14 16:22:04.984375,enact,11,response_time,case_study_1,20.0
2025-07-14 16:22:04.998889,enact,12,response_time,case_study_1,20.0
2025-07-14 16:22:05.014218,enact,13,response_time,case_study_1,20.0
2025-07-14 16:22:05.028960,enact,14,response_time,case_study_1,20.0
2025-07-14 16:22:05.063344,enact,15,response_time,case_study_1,20.0
2025-07-14 16:22:05.078958,enact,16,response_time,case_study_1,20.0
2025-07-14 16:22:05.094173,enact,17,response_time,case_study_1,20.0
2025-07-14 16:22:05.109613,enact,18,response_time,case_study_1,20.0
2025-07-14 16:22:05.125790,enact,19,response_time,case_study_1,20.0
2025-07-14 16:22:05.139928,enact,20,response_time,case_study_1,20.0
2025-07-14 16:22:05.154743,enact,21,response_time,case_study_1,20.0
2025-07-14 16:22:05.169769,enact,22,response_time,case_study_1,20.0
2025-07-14 16:22:05.184812,enact,23,response_time,case_study_1,20.0
2025-07-14 16:22:05.199196,enact,24,response_time,case_study_1,20.0
2025-07-14 16:22:05.213389,enact,25,response_time,case_study_1,20.0
2025-07-14 16:22:05.228903,enact,26,response_time,case_study_1,20.0
2025-07-14 16:22:05.244100,enact,27,response_time,case_study_1,20.0
2025-07-14 16:22:05.258400,enact,28,response_time,case_study_1,20.0
2025-07-14 16:22:05.272624,enact,29,response_time,case_study_1,20.0
2025-07-14 16:22:05.287570,enact,30,response_time,case_study_1,20.0
2025-07-14 16:22:05.301569,enact,31,response_time,case_study_1,20.0
2025-07-14 16:22:05.316464,enact,32,response_time,case_study_1,inf
2025-07-14 16:22:05.331871,enact,33,response_time,case_study_1,inf
2025-07-14 16:22:05.348278,enact,34,response_time,case_study_1,inf
2025-07-14 16:22:05.363366,enact,35,response_time,case_study_1,inf
2025-07-14 16:22:05.378501,enact,36,response_time,case_study_1,inf
2025-07-14 16:22:05.393499,enact,37,response_time,case_study_1,inf
2025-07-14 16:22:05.408763,enact,38,response_time,case_study_1,inf
2025-07-14 16:22:05.423858,enact,39,response_time,case_study_1,inf
2025-07-14 16:22:05.439076,enact,40,response_time,case_study_1,inf
2025-07-14 16:22:05.454298,enact,41,response_time,case_study_1,inf
2025-07-14 16:22:05.468261,enact,42,response_time,case_study_1,inf
2025-07-14 16:22:05.482944,enact,43,response_time,case_study_1,inf
2025-07-14 16:22:05.498596,enact,44,response_time,case_study_1,inf
2025-07-14 16:22:05.513851,enact,45,response_time,case_study_1,inf
2025-07-14 16:22:05.528211,enact,46,response_time,case_study_1,inf
2025-07-14 16:22:05.543336,enact,47,response_time,case_study_1,inf
2025-07-14 16:22:05.558711,enact,48,response_time,case_study_1,inf
2025-07-14 16:22:05.573751,enact,49,response_time,case_study_1,inf
2025-07-14 16:22:05.588795,enact,50,response_time,case_study_1,inf
