timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:36:14.166102,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:36:14.166105,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:36:14.166106,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:36:14.166108,enact,1,featured_latency,main,worker1,10
2025-07-14 16:36:14.166109,enact,1,featured_latency,main,worker2,10
2025-07-14 16:36:14.166111,enact,1,featured_latency,main,worker3,10
2025-07-14 16:36:14.166113,enact,1,featured_latency,worker1,main,10
2025-07-14 16:36:14.166114,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:36:14.166116,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:36:14.166117,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:36:14.166119,enact,1,featured_latency,worker2,main,10
2025-07-14 16:36:14.166120,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:36:14.166122,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:36:14.166123,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:36:14.166125,enact,1,featured_latency,worker3,main,10
2025-07-14 16:36:14.166126,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:36:14.166128,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:36:14.166129,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:36:14.166184,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:36:14.166187,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:36:14.166189,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:36:14.166190,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:36:14.166192,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:36:14.166193,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:36:14.166195,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:36:14.166196,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:36:14.166197,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:36:14.166199,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:36:14.166200,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:36:14.166202,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:36:14.166203,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:36:14.166205,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:36:14.166206,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:36:14.166207,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:36:14.166209,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:36:14.166210,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:36:14.181544,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:36:14.181547,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:36:14.181549,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:36:14.181551,enact,2,featured_latency,main,worker1,10
2025-07-14 16:36:14.181552,enact,2,featured_latency,main,worker2,10
2025-07-14 16:36:14.181554,enact,2,featured_latency,main,worker3,10
2025-07-14 16:36:14.181555,enact,2,featured_latency,worker1,main,10
2025-07-14 16:36:14.181557,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:36:14.181559,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:36:14.181560,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:36:14.181562,enact,2,featured_latency,worker2,main,10
2025-07-14 16:36:14.181564,enact,2,featured_latency,worker2,m2,10
2025-07-14 16:36:14.181565,enact,2,featured_latency,worker2,worker1,10
2025-07-14 16:36:14.181567,enact,2,featured_latency,worker2,worker3,10
2025-07-14 16:36:14.181568,enact,2,featured_latency,worker3,main,10
2025-07-14 16:36:14.181570,enact,2,featured_latency,worker3,m2,10
2025-07-14 16:36:14.181571,enact,2,featured_latency,worker3,worker1,10
2025-07-14 16:36:14.181573,enact,2,featured_latency,worker3,worker2,10
2025-07-14 16:36:14.181916,enact,2,featured_bandwidth,m2,worker1,inf
2025-07-14 16:36:14.181920,enact,2,featured_bandwidth,m2,worker2,inf
2025-07-14 16:36:14.181922,enact,2,featured_bandwidth,m2,worker3,inf
2025-07-14 16:36:14.181924,enact,2,featured_bandwidth,main,worker1,inf
2025-07-14 16:36:14.181926,enact,2,featured_bandwidth,main,worker2,inf
2025-07-14 16:36:14.181927,enact,2,featured_bandwidth,main,worker3,inf
2025-07-14 16:36:14.181929,enact,2,featured_bandwidth,worker1,main,inf
2025-07-14 16:36:14.181930,enact,2,featured_bandwidth,worker1,m2,inf
2025-07-14 16:36:14.181932,enact,2,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:36:14.181934,enact,2,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:36:14.181935,enact,2,featured_bandwidth,worker2,main,inf
2025-07-14 16:36:14.181937,enact,2,featured_bandwidth,worker2,m2,inf
2025-07-14 16:36:14.181938,enact,2,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:36:14.181940,enact,2,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:36:14.181941,enact,2,featured_bandwidth,worker3,main,inf
2025-07-14 16:36:14.181943,enact,2,featured_bandwidth,worker3,m2,inf
2025-07-14 16:36:14.181944,enact,2,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:36:14.181946,enact,2,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:36:14.196445,enact,3,featured_latency,m2,worker1,10
2025-07-14 16:36:14.196448,enact,3,featured_latency,m2,worker2,10
2025-07-14 16:36:14.196450,enact,3,featured_latency,m2,worker3,10
2025-07-14 16:36:14.196451,enact,3,featured_latency,main,worker1,10
