timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:25:11.480800,enact,1,featured_carbon,main,402
2025-07-14 16:25:11.480804,enact,1,featured_carbon,m2,200
2025-07-14 16:25:11.480805,enact,1,featured_carbon,worker1,340
2025-07-14 16:25:11.480807,enact,1,featured_carbon,worker2,360
2025-07-14 16:25:11.480809,enact,1,featured_carbon,worker3,360
2025-07-14 16:25:11.481356,enact,1,featured_cpu,main,7
2025-07-14 16:25:11.481359,enact,1,featured_cpu,m2,7
2025-07-14 16:25:11.481361,enact,1,featured_cpu,worker1,7
2025-07-14 16:25:11.481363,enact,1,featured_cpu,worker2,7
2025-07-14 16:25:11.481364,enact,1,featured_cpu,worker3,7
2025-07-14 16:25:11.481429,enact,1,featured_ram,main,8
2025-07-14 16:25:11.481432,enact,1,featured_ram,m2,8
2025-07-14 16:25:11.481433,enact,1,featured_ram,worker1,8
2025-07-14 16:25:11.481435,enact,1,featured_ram,worker2,8
2025-07-14 16:25:11.481436,enact,1,featured_ram,worker3,8
2025-07-14 16:25:11.481488,enact,1,featured_storage,main,1024
2025-07-14 16:25:11.481490,enact,1,featured_storage,m2,512
2025-07-14 16:25:11.481492,enact,1,featured_storage,worker1,1024
2025-07-14 16:25:11.481494,enact,1,featured_storage,worker2,1024
2025-07-14 16:25:11.481495,enact,1,featured_storage,worker3,1024
2025-07-14 16:25:11.481538,enact,1,featured_gpu,main,0
2025-07-14 16:25:11.481541,enact,1,featured_gpu,m2,0
2025-07-14 16:25:11.481542,enact,1,featured_gpu,worker1,0
2025-07-14 16:25:11.481544,enact,1,featured_gpu,worker2,0
2025-07-14 16:25:11.481545,enact,1,featured_gpu,worker3,0
2025-07-14 16:25:11.496171,enact,2,featured_carbon,main,402
2025-07-14 16:25:11.496175,enact,2,featured_carbon,m2,200
2025-07-14 16:25:11.496176,enact,2,featured_carbon,worker1,340
2025-07-14 16:25:11.496178,enact,2,featured_carbon,worker2,360
2025-07-14 16:25:11.496180,enact,2,featured_carbon,worker3,360
2025-07-14 16:25:11.496685,enact,2,featured_cpu,main,7
2025-07-14 16:25:11.496688,enact,2,featured_cpu,m2,7
2025-07-14 16:25:11.496689,enact,2,featured_cpu,worker1,7
2025-07-14 16:25:11.496691,enact,2,featured_cpu,worker2,7
2025-07-14 16:25:11.496693,enact,2,featured_cpu,worker3,7
2025-07-14 16:25:11.496735,enact,2,featured_ram,main,8
2025-07-14 16:25:11.496737,enact,2,featured_ram,m2,8
2025-07-14 16:25:11.496739,enact,2,featured_ram,worker1,8
2025-07-14 16:25:11.496741,enact,2,featured_ram,worker2,8
2025-07-14 16:25:11.496742,enact,2,featured_ram,worker3,8
2025-07-14 16:25:11.496787,enact,2,featured_storage,main,1024
2025-07-14 16:25:11.496789,enact,2,featured_storage,m2,512
2025-07-14 16:25:11.496791,enact,2,featured_storage,worker1,1024
2025-07-14 16:25:11.496793,enact,2,featured_storage,worker2,1024
2025-07-14 16:25:11.496794,enact,2,featured_storage,worker3,1024
2025-07-14 16:25:11.496843,enact,2,featured_gpu,main,0
2025-07-14 16:25:11.496845,enact,2,featured_gpu,m2,0
2025-07-14 16:25:11.496846,enact,2,featured_gpu,worker1,0
2025-07-14 16:25:11.496848,enact,2,featured_gpu,worker2,0
