timestamp,event_id,n_event,callback_id,node_id,value
2025-07-04 11:33:54.272362,enact,1,featured_carbon,m2,200
2025-07-04 11:33:54.272365,enact,1,featured_carbon,main,402
2025-07-04 11:33:54.272366,enact,1,featured_carbon,worker1,340
2025-07-04 11:33:54.272368,enact,1,featured_carbon,worker2,360
2025-07-04 11:33:54.272883,enact,1,featured_cpu,m2,2
2025-07-04 11:33:54.272886,enact,1,featured_cpu,main,4.0
2025-07-04 11:33:54.272888,enact,1,featured_cpu,worker1,8
2025-07-04 11:33:54.272889,enact,1,featured_cpu,worker2,8
2025-07-04 11:33:54.272957,enact,1,featured_ram,m2,3
2025-07-04 11:33:54.272960,enact,1,featured_ram,main,16.0
2025-07-04 11:33:54.272962,enact,1,featured_ram,worker1,16
2025-07-04 11:33:54.272964,enact,1,featured_ram,worker2,16
2025-07-04 11:33:54.273015,enact,1,featured_storage,m2,512
2025-07-04 11:33:54.273018,enact,1,featured_storage,main,1024
2025-07-04 11:33:54.273020,enact,1,featured_storage,worker1,1024
2025-07-04 11:33:54.273021,enact,1,featured_storage,worker2,1024
2025-07-04 11:33:54.273081,enact,1,featured_gpu,m2,0
2025-07-04 11:33:54.273083,enact,1,featured_gpu,main,0
2025-07-04 11:33:54.273085,enact,1,featured_gpu,worker1,0
2025-07-04 11:33:54.273086,enact,1,featured_gpu,worker2,0
2025-07-04 11:33:54.289453,enact,2,featured_carbon,m2,200
2025-07-04 11:33:54.289459,enact,2,featured_carbon,main,402
2025-07-04 11:33:54.289462,enact,2,featured_carbon,worker1,340
2025-07-04 11:33:54.289464,enact,2,featured_carbon,worker2,360
2025-07-04 11:33:54.290052,enact,2,featured_cpu,m2,2
2025-07-04 11:33:54.290057,enact,2,featured_cpu,main,4.0
2025-07-04 11:33:54.290059,enact,2,featured_cpu,worker1,8
2025-07-04 11:33:54.290061,enact,2,featured_cpu,worker2,8
2025-07-04 11:33:54.290135,enact,2,featured_ram,m2,3
2025-07-04 11:33:54.290138,enact,2,featured_ram,main,16.0
2025-07-04 11:33:54.290140,enact,2,featured_ram,worker1,16
2025-07-04 11:33:54.290142,enact,2,featured_ram,worker2,16
2025-07-04 11:33:54.290197,enact,2,featured_storage,m2,512
2025-07-04 11:33:54.290200,enact,2,featured_storage,main,1024
2025-07-04 11:33:54.290202,enact,2,featured_storage,worker1,1024
2025-07-04 11:33:54.290203,enact,2,featured_storage,worker2,1024
2025-07-04 11:33:54.290252,enact,2,featured_gpu,m2,0
2025-07-04 11:33:54.290255,enact,2,featured_gpu,main,0
2025-07-04 11:33:54.290257,enact,2,featured_gpu,worker1,0
2025-07-04 11:33:54.290258,enact,2,featured_gpu,worker2,0
2025-07-04 11:33:54.304444,enact,3,featured_carbon,m2,200
2025-07-04 11:33:54.304446,enact,3,featured_carbon,main,402
2025-07-04 11:33:54.304448,enact,3,featured_carbon,worker1,340
2025-07-04 11:33:54.304450,enact,3,featured_carbon,worker2,360
2025-07-04 11:33:54.305017,enact,3,featured_cpu,m2,2
