timestamp,event_id,n_event,callback_id,application_id,source,target,value
2025-07-14 16:36:20.664148,enact,1,interaction_energy,case_study_1,gateway_large,aggregator_large,5
2025-07-14 16:36:20.664152,enact,1,interaction_energy,case_study_1,gateway_large,analyzer_large,5
2025-07-14 16:36:20.664153,enact,1,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-14 16:36:20.664155,enact,1,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-14 16:36:20.664157,enact,1,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-14 16:36:20.664158,enact,1,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
2025-07-14 16:36:20.664160,enact,1,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-14 16:36:20.664161,enact,1,interaction_energy,case_study_1,analyzer_large,mongodb_history_medium,5
2025-07-14 16:36:20.664241,enact,1,interaction_emissions,case_study_1,gateway_large,aggregator_large,1855.0
2025-07-14 16:36:20.664247,enact,1,interaction_emissions,case_study_1,gateway_large,analyzer_large,1905.0
2025-07-14 16:36:20.664249,enact,1,interaction_emissions,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,1750.0
2025-07-14 16:36:20.664251,enact,1,interaction_emissions,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,1750.0
2025-07-14 16:36:20.664253,enact,1,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_large,1700.0
2025-07-14 16:36:20.664255,enact,1,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_large,1700.0
2025-07-14 16:36:20.664256,enact,1,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1750.0
2025-07-14 16:36:20.664258,enact,1,interaction_emissions,case_study_1,analyzer_large,mongodb_history_medium,1800.0
2025-07-14 16:36:20.664819,enact,1,required_latency,case_study_1,gateway_large,aggregator_large,25
2025-07-14 16:36:20.664822,enact,1,required_latency,case_study_1,gateway_large,analyzer_large,25
2025-07-14 16:36:20.664823,enact,1,required_latency,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,25
2025-07-14 16:36:20.664825,enact,1,required_latency,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,25
2025-07-14 16:36:20.664827,enact,1,required_latency,case_study_1,aggregator_large,data_gather_olbia_large,25
2025-07-14 16:36:20.664828,enact,1,required_latency,case_study_1,aggregator_large,data_gather_torino_large,25
2025-07-14 16:36:20.664830,enact,1,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-14 16:36:20.664831,enact,1,required_latency,case_study_1,analyzer_large,mongodb_history_medium,25
2025-07-14 16:36:20.664884,enact,1,required_bandwidth,case_study_1,gateway_large,aggregator_large,0
2025-07-14 16:36:20.664886,enact,1,required_bandwidth,case_study_1,gateway_large,analyzer_large,0
2025-07-14 16:36:20.664888,enact,1,required_bandwidth,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,0
2025-07-14 16:36:20.664890,enact,1,required_bandwidth,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,0
2025-07-14 16:36:20.664891,enact,1,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_large,0
2025-07-14 16:36:20.664893,enact,1,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_large,0
2025-07-14 16:36:20.664894,enact,1,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-14 16:36:20.664896,enact,1,required_bandwidth,case_study_1,analyzer_large,mongodb_history_medium,0
2025-07-14 16:36:20.679401,enact,2,interaction_energy,case_study_1,gateway_large,aggregator_large,5
2025-07-14 16:36:20.679404,enact,2,interaction_energy,case_study_1,gateway_large,analyzer_large,5
2025-07-14 16:36:20.679406,enact,2,interaction_energy,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,5
2025-07-14 16:36:20.679407,enact,2,interaction_energy,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,5
2025-07-14 16:36:20.679409,enact,2,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_large,5
2025-07-14 16:36:20.679411,enact,2,interaction_energy,case_study_1,aggregator_large,data_gather_torino_large,5
2025-07-14 16:36:20.679412,enact,2,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-14 16:36:20.679414,enact,2,interaction_energy,case_study_1,analyzer_large,mongodb_history_medium,5
2025-07-14 16:36:20.679495,enact,2,interaction_emissions,case_study_1,gateway_large,aggregator_large,1855.0
2025-07-14 16:36:20.679498,enact,2,interaction_emissions,case_study_1,gateway_large,analyzer_large,1905.0
2025-07-14 16:36:20.679499,enact,2,interaction_emissions,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,1750.0
2025-07-14 16:36:20.679501,enact,2,interaction_emissions,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,1750.0
2025-07-14 16:36:20.679503,enact,2,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_large,1700.0
2025-07-14 16:36:20.679505,enact,2,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_large,1700.0
2025-07-14 16:36:20.679506,enact,2,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1750.0
2025-07-14 16:36:20.679508,enact,2,interaction_emissions,case_study_1,analyzer_large,mongodb_history_medium,1800.0
2025-07-14 16:36:20.680000,enact,2,required_latency,case_study_1,gateway_large,aggregator_large,25
2025-07-14 16:36:20.680002,enact,2,required_latency,case_study_1,gateway_large,analyzer_large,25
2025-07-14 16:36:20.680004,enact,2,required_latency,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,25
2025-07-14 16:36:20.680005,enact,2,required_latency,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,25
2025-07-14 16:36:20.680007,enact,2,required_latency,case_study_1,aggregator_large,data_gather_olbia_large,25
2025-07-14 16:36:20.680009,enact,2,required_latency,case_study_1,aggregator_large,data_gather_torino_large,25
2025-07-14 16:36:20.680010,enact,2,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-14 16:36:20.680012,enact,2,required_latency,case_study_1,analyzer_large,mongodb_history_medium,25
2025-07-14 16:36:20.680071,enact,2,required_bandwidth,case_study_1,gateway_large,aggregator_large,0
2025-07-14 16:36:20.680074,enact,2,required_bandwidth,case_study_1,gateway_large,analyzer_large,0
2025-07-14 16:36:20.680075,enact,2,required_bandwidth,case_study_1,data_gather_olbia_large,mongodb_batch_olbia_medium,0
2025-07-14 16:36:20.680077,enact,2,required_bandwidth,case_study_1,data_gather_torino_large,mongodb_batch_torino_medium,0
2025-07-14 16:36:20.680079,enact,2,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_large,0
2025-07-14 16:36:20.680080,enact,2,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_large,0
2025-07-14 16:36:20.680082,enact,2,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-14 16:36:20.680083,enact,2,required_bandwidth,case_study_1,analyzer_large,mongodb_history_medium,0
2025-07-14 16:36:20.694423,enact,3,interaction_energy,case_study_1,gateway_large,aggregator_large,5
