timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:21:54.260522,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:21:54.260525,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:21:54.260526,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:21:54.260528,enact,1,featured_latency,main,worker1,10
2025-07-14 16:21:54.260529,enact,1,featured_latency,main,worker2,10
2025-07-14 16:21:54.260531,enact,1,featured_latency,main,worker3,10
2025-07-14 16:21:54.260532,enact,1,featured_latency,worker1,main,10
2025-07-14 16:21:54.260534,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:21:54.260535,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:21:54.260537,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:21:54.260538,enact,1,featured_latency,worker2,main,10
2025-07-14 16:21:54.260540,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:21:54.260541,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:21:54.260542,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:21:54.260544,enact,1,featured_latency,worker3,main,10
2025-07-14 16:21:54.260545,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:21:54.260547,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:21:54.260548,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:21:54.260593,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:21:54.260596,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:21:54.260598,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:21:54.260599,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:21:54.260601,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:21:54.260602,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:21:54.260604,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:21:54.260605,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:21:54.260607,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:21:54.260608,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:21:54.260610,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:21:54.260611,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:21:54.260613,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:21:54.260614,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:21:54.260615,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:21:54.260617,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:21:54.260618,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:21:54.260620,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:21:54.275984,enact,2,featured_latency,m2,worker1,10
