timestamp,event_id,n_event,callback_id,application_id,service_id,value
2025-07-14 16:25:30.775152,enact,1,service_energy,case_study_1,gateway_large,598
2025-07-14 16:25:30.775161,enact,1,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:25:30.775163,enact,1,service_energy,case_study_1,data_gather_torino_large,598
2025-07-14 16:25:30.775166,enact,1,service_energy,case_study_1,aggregator_large,598
2025-07-14 16:25:30.775168,enact,1,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-14 16:25:30.775170,enact,1,service_energy,case_study_1,analyzer_large,598
2025-07-14 16:25:30.775171,enact,1,service_energy,case_study_1,mongodb_history_medium,598
2025-07-14 16:25:30.775249,enact,1,service_emissions,case_study_1,gateway_large,240396.0
2025-07-14 16:25:30.775253,enact,1,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:25:30.775255,enact,1,service_emissions,case_study_1,data_gather_torino_large,203320.0
2025-07-14 16:25:30.775257,enact,1,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-14 16:25:30.775258,enact,1,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-14 16:25:30.775260,enact,1,service_emissions,case_study_1,analyzer_large,215280.0
2025-07-14 16:25:30.775262,enact,1,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-14 16:25:30.775674,enact,1,required_cpu,case_study_1,gateway_large,2
2025-07-14 16:25:30.775676,enact,1,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:25:30.775678,enact,1,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-14 16:25:30.775679,enact,1,required_cpu,case_study_1,aggregator_large,2
2025-07-14 16:25:30.775681,enact,1,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-14 16:25:30.775683,enact,1,required_cpu,case_study_1,analyzer_large,2
2025-07-14 16:25:30.775684,enact,1,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-14 16:25:30.775742,enact,1,required_ram,case_study_1,gateway_large,4
2025-07-14 16:25:30.775744,enact,1,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:25:30.775746,enact,1,required_ram,case_study_1,data_gather_torino_large,2
2025-07-14 16:25:30.775748,enact,1,required_ram,case_study_1,aggregator_large,4.0
2025-07-14 16:25:30.775749,enact,1,required_ram,case_study_1,mongodb_batch_torino_medium,2
2025-07-14 16:25:30.775751,enact,1,required_ram,case_study_1,analyzer_large,2
2025-07-14 16:25:30.775752,enact,1,required_ram,case_study_1,mongodb_history_medium,4
2025-07-14 16:25:30.775805,enact,1,required_storage,case_study_1,gateway_large,0
2025-07-14 16:25:30.775808,enact,1,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:25:30.775809,enact,1,required_storage,case_study_1,data_gather_torino_large,0
2025-07-14 16:25:30.775811,enact,1,required_storage,case_study_1,aggregator_large,0
2025-07-14 16:25:30.775813,enact,1,required_storage,case_study_1,mongodb_batch_torino_medium,50
2025-07-14 16:25:30.775814,enact,1,required_storage,case_study_1,analyzer_large,0
2025-07-14 16:25:30.775816,enact,1,required_storage,case_study_1,mongodb_history_medium,100
2025-07-14 16:25:30.775862,enact,1,required_gpu,case_study_1,gateway_large,0
2025-07-14 16:25:30.775864,enact,1,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:25:30.775865,enact,1,required_gpu,case_study_1,data_gather_torino_large,0
2025-07-14 16:25:30.775867,enact,1,required_gpu,case_study_1,aggregator_large,0
2025-07-14 16:25:30.775869,enact,1,required_gpu,case_study_1,mongodb_batch_torino_medium,0
2025-07-14 16:25:30.775870,enact,1,required_gpu,case_study_1,analyzer_large,0
2025-07-14 16:25:30.775872,enact,1,required_gpu,case_study_1,mongodb_history_medium,0
2025-07-14 16:25:30.776626,enact,1,placement,case_study_1,gateway_large,main
2025-07-14 16:25:30.776629,enact,1,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:25:30.776631,enact,1,placement,case_study_1,data_gather_torino_large,worker1
2025-07-14 16:25:30.776632,enact,1,placement,case_study_1,aggregator_large,worker1
2025-07-14 16:25:30.776634,enact,1,placement,case_study_1,mongodb_batch_torino_medium,worker2
2025-07-14 16:25:30.776635,enact,1,placement,case_study_1,analyzer_large,worker2
2025-07-14 16:25:30.776637,enact,1,placement,case_study_1,mongodb_history_medium,worker2
2025-07-14 16:25:30.790441,enact,2,service_energy,case_study_1,gateway_large,598
2025-07-14 16:25:30.790447,enact,2,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:25:30.790449,enact,2,service_energy,case_study_1,data_gather_torino_large,598
2025-07-14 16:25:30.790450,enact,2,service_energy,case_study_1,aggregator_large,598
2025-07-14 16:25:30.790452,enact,2,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-14 16:25:30.790454,enact,2,service_energy,case_study_1,analyzer_large,598
2025-07-14 16:25:30.790455,enact,2,service_energy,case_study_1,mongodb_history_medium,598
2025-07-14 16:25:30.790534,enact,2,service_emissions,case_study_1,gateway_large,240396.0
2025-07-14 16:25:30.790537,enact,2,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:25:30.790539,enact,2,service_emissions,case_study_1,data_gather_torino_large,203320.0
2025-07-14 16:25:30.790541,enact,2,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-14 16:25:30.790543,enact,2,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-14 16:25:30.790544,enact,2,service_emissions,case_study_1,analyzer_large,215280.0
2025-07-14 16:25:30.790546,enact,2,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-14 16:25:30.790882,enact,2,required_cpu,case_study_1,gateway_large,2
2025-07-14 16:25:30.790885,enact,2,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:25:30.790887,enact,2,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-14 16:25:30.790889,enact,2,required_cpu,case_study_1,aggregator_large,2
2025-07-14 16:25:30.790890,enact,2,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-14 16:25:30.790892,enact,2,required_cpu,case_study_1,analyzer_large,2
2025-07-14 16:25:30.790894,enact,2,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-14 16:25:30.790968,enact,2,required_ram,case_study_1,gateway_large,4
2025-07-14 16:25:30.790970,enact,2,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:25:30.790972,enact,2,required_ram,case_study_1,data_gather_torino_large,2
2025-07-14 16:25:30.790974,enact,2,required_ram,case_study_1,aggregator_large,4.0
2025-07-14 16:25:30.790976,enact,2,required_ram,case_study_1,mongodb_batch_torino_medium,2
2025-07-14 16:25:30.790977,enact,2,required_ram,case_study_1,analyzer_large,2
2025-07-14 16:25:30.790979,enact,2,required_ram,case_study_1,mongodb_history_medium,4
2025-07-14 16:25:30.791042,enact,2,required_storage,case_study_1,gateway_large,0
2025-07-14 16:25:30.791047,enact,2,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:25:30.791049,enact,2,required_storage,case_study_1,data_gather_torino_large,0
2025-07-14 16:25:30.791051,enact,2,required_storage,case_study_1,aggregator_large,0
2025-07-14 16:25:30.791053,enact,2,required_storage,case_study_1,mongodb_batch_torino_medium,50
2025-07-14 16:25:30.791055,enact,2,required_storage,case_study_1,analyzer_large,0
2025-07-14 16:25:30.791056,enact,2,required_storage,case_study_1,mongodb_history_medium,100
2025-07-14 16:25:30.791124,enact,2,required_gpu,case_study_1,gateway_large,0
2025-07-14 16:25:30.791127,enact,2,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:25:30.791129,enact,2,required_gpu,case_study_1,data_gather_torino_large,0
2025-07-14 16:25:30.791131,enact,2,required_gpu,case_study_1,aggregator_large,0
2025-07-14 16:25:30.791133,enact,2,required_gpu,case_study_1,mongodb_batch_torino_medium,0
2025-07-14 16:25:30.791134,enact,2,required_gpu,case_study_1,analyzer_large,0
2025-07-14 16:25:30.791136,enact,2,required_gpu,case_study_1,mongodb_history_medium,0
2025-07-14 16:25:30.791920,enact,2,placement,case_study_1,gateway_large,main
2025-07-14 16:25:30.791922,enact,2,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:25:30.791924,enact,2,placement,case_study_1,data_gather_torino_large,worker1
2025-07-14 16:25:30.791926,enact,2,placement,case_study_1,aggregator_large,worker1
2025-07-14 16:25:30.791928,enact,2,placement,case_study_1,mongodb_batch_torino_medium,worker2
2025-07-14 16:25:30.791929,enact,2,placement,case_study_1,analyzer_large,worker2
2025-07-14 16:25:30.791931,enact,2,placement,case_study_1,mongodb_history_medium,worker2
2025-07-14 16:25:30.805569,enact,3,service_energy,case_study_1,gateway_large,598
2025-07-14 16:25:30.805575,enact,3,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:25:30.805577,enact,3,service_energy,case_study_1,data_gather_torino_large,598
2025-07-14 16:25:30.805579,enact,3,service_energy,case_study_1,aggregator_large,598
2025-07-14 16:25:30.805580,enact,3,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-14 16:25:30.805582,enact,3,service_energy,case_study_1,analyzer_large,598
2025-07-14 16:25:30.805583,enact,3,service_energy,case_study_1,mongodb_history_medium,598
2025-07-14 16:25:30.805679,enact,3,service_emissions,case_study_1,gateway_large,240396.0
2025-07-14 16:25:30.805683,enact,3,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:25:30.805685,enact,3,service_emissions,case_study_1,data_gather_torino_large,203320.0
2025-07-14 16:25:30.805687,enact,3,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-14 16:25:30.805688,enact,3,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-14 16:25:30.805690,enact,3,service_emissions,case_study_1,analyzer_large,215280.0
2025-07-14 16:25:30.805692,enact,3,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-14 16:25:30.805987,enact,3,required_cpu,case_study_1,gateway_large,2
2025-07-14 16:25:30.805990,enact,3,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:25:30.805991,enact,3,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-14 16:25:30.805993,enact,3,required_cpu,case_study_1,aggregator_large,2
2025-07-14 16:25:30.805995,enact,3,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-14 16:25:30.805996,enact,3,required_cpu,case_study_1,analyzer_large,2
2025-07-14 16:25:30.805998,enact,3,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-14 16:25:30.806063,enact,3,required_ram,case_study_1,gateway_large,4
2025-07-14 16:25:30.806065,enact,3,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:25:30.806067,enact,3,required_ram,case_study_1,data_gather_torino_large,2
2025-07-14 16:25:30.806068,enact,3,required_ram,case_study_1,aggregator_large,4.0
2025-07-14 16:25:30.806070,enact,3,required_ram,case_study_1,mongodb_batch_torino_medium,2
2025-07-14 16:25:30.806071,enact,3,required_ram,case_study_1,analyzer_large,2
2025-07-14 16:25:30.806073,enact,3,required_ram,case_study_1,mongodb_history_medium,4
2025-07-14 16:25:30.806127,enact,3,required_storage,case_study_1,gateway_large,0
2025-07-14 16:25:30.806129,enact,3,required_storage,case_study_1,data_gather_olbia_tiny,0
