timestamp,event_id,n_event,callback_id,node_id,value
2025-07-14 16:05:09.692960,enact,1,featured_carbon,m2,200
2025-07-14 16:05:09.692963,enact,1,featured_carbon,main,402
2025-07-14 16:05:09.692965,enact,1,featured_carbon,worker1,340
2025-07-14 16:05:09.692966,enact,1,featured_carbon,worker2,360
2025-07-14 16:05:09.692968,enact,1,featured_carbon,worker3,360
2025-07-14 16:05:09.693444,enact,1,featured_cpu,m2,2
2025-07-14 16:05:09.693446,enact,1,featured_cpu,main,4
2025-07-14 16:05:09.693448,enact,1,featured_cpu,worker1,8
2025-07-14 16:05:09.693450,enact,1,featured_cpu,worker2,8
2025-07-14 16:05:09.693451,enact,1,featured_cpu,worker3,4
2025-07-14 16:05:09.693527,enact,1,featured_ram,m2,3
2025-07-14 16:05:09.693533,enact,1,featured_ram,main,16
2025-07-14 16:05:09.693535,enact,1,featured_ram,worker1,8
2025-07-14 16:05:09.693537,enact,1,featured_ram,worker2,6
2025-07-14 16:05:09.693539,enact,1,featured_ram,worker3,6
2025-07-14 16:05:09.693609,enact,1,featured_storage,m2,512
2025-07-14 16:05:09.693611,enact,1,featured_storage,main,1024
2025-07-14 16:05:09.693613,enact,1,featured_storage,worker1,1024
2025-07-14 16:05:09.693615,enact,1,featured_storage,worker2,1024
2025-07-14 16:05:09.693616,enact,1,featured_storage,worker3,1024
2025-07-14 16:05:09.693669,enact,1,featured_gpu,m2,0
2025-07-14 16:05:09.693671,enact,1,featured_gpu,main,0
2025-07-14 16:05:09.693673,enact,1,featured_gpu,worker1,0
2025-07-14 16:05:09.693674,enact,1,featured_gpu,worker2,0
2025-07-14 16:05:09.693676,enact,1,featured_gpu,worker3,0
2025-07-14 16:05:09.707276,enact,2,featured_carbon,m2,200
2025-07-14 16:05:09.707279,enact,2,featured_carbon,main,402
2025-07-14 16:05:09.707281,enact,2,featured_carbon,worker1,340
2025-07-14 16:05:09.707282,enact,2,featured_carbon,worker2,360
2025-07-14 16:05:09.707284,enact,2,featured_carbon,worker3,360
2025-07-14 16:05:09.707806,enact,2,featured_cpu,m2,2
2025-07-14 16:05:09.707808,enact,2,featured_cpu,main,4
2025-07-14 16:05:09.707810,enact,2,featured_cpu,worker1,8
2025-07-14 16:05:09.707812,enact,2,featured_cpu,worker2,8
2025-07-14 16:05:09.707813,enact,2,featured_cpu,worker3,4
2025-07-14 16:05:09.707885,enact,2,featured_ram,m2,3
2025-07-14 16:05:09.707887,enact,2,featured_ram,main,16
2025-07-14 16:05:09.707889,enact,2,featured_ram,worker1,8
2025-07-14 16:05:09.707891,enact,2,featured_ram,worker2,6
2025-07-14 16:05:09.707893,enact,2,featured_ram,worker3,6
2025-07-14 16:05:09.707944,enact,2,featured_storage,m2,512
2025-07-14 16:05:09.707947,enact,2,featured_storage,main,1024
2025-07-14 16:05:09.707949,enact,2,featured_storage,worker1,1024
2025-07-14 16:05:09.707950,enact,2,featured_storage,worker2,1024
2025-07-14 16:05:09.707952,enact,2,featured_storage,worker3,1024
2025-07-14 16:05:09.708011,enact,2,featured_gpu,m2,0
2025-07-14 16:05:09.708014,enact,2,featured_gpu,main,0
2025-07-14 16:05:09.708016,enact,2,featured_gpu,worker1,0
2025-07-14 16:05:09.708017,enact,2,featured_gpu,worker2,0
2025-07-14 16:05:09.708019,enact,2,featured_gpu,worker3,0
2025-07-14 16:05:09.722194,enact,3,featured_carbon,m2,200
2025-07-14 16:05:09.722197,enact,3,featured_carbon,main,402
2025-07-14 16:05:09.722198,enact,3,featured_carbon,worker1,340
2025-07-14 16:05:09.722200,enact,3,featured_carbon,worker2,360
