timestamp,event_id,n_event,callback_id,application_id,source,target,value
2025-07-14 16:05:09.692756,enact,1,interaction_energy,case_study_1,gateway_large,aggregator_large,5
2025-07-14 16:05:09.692759,enact,1,interaction_energy,case_study_1,gateway_large,analyzer_large,5
2025-07-14 16:05:09.692761,enact,1,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_tiny,5
2025-07-14 16:05:09.692763,enact,1,interaction_energy,case_study_1,aggregator_large,data_gather_torino_tiny,5
2025-07-14 16:05:09.692764,enact,1,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-14 16:05:09.692766,enact,1,interaction_energy,case_study_1,analyzer_large,mongodb_history_medium,5
2025-07-14 16:05:09.692823,enact,1,interaction_emissions,case_study_1,gateway_large,aggregator_large,1905.0
2025-07-14 16:05:09.692826,enact,1,interaction_emissions,case_study_1,gateway_large,analyzer_large,1905.0
2025-07-14 16:05:09.692828,enact,1,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_tiny,1750.0
2025-07-14 16:05:09.692829,enact,1,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_tiny,1750.0
2025-07-14 16:05:09.692831,enact,1,interaction_emissions,case_study_1,aggregator_large,mongodb_history_medium,1800.0
2025-07-14 16:05:09.692833,enact,1,interaction_emissions,case_study_1,analyzer_large,mongodb_history_medium,1800.0
2025-07-14 16:05:09.693295,enact,1,required_latency,case_study_1,gateway_large,aggregator_large,25
2025-07-14 16:05:09.693297,enact,1,required_latency,case_study_1,gateway_large,analyzer_large,25
2025-07-14 16:05:09.693299,enact,1,required_latency,case_study_1,aggregator_large,data_gather_olbia_tiny,25
2025-07-14 16:05:09.693301,enact,1,required_latency,case_study_1,aggregator_large,data_gather_torino_tiny,25
2025-07-14 16:05:09.693302,enact,1,required_latency,case_study_1,aggregator_large,mongodb_history_medium,25
2025-07-14 16:05:09.693304,enact,1,required_latency,case_study_1,analyzer_large,mongodb_history_medium,25
2025-07-14 16:05:09.693362,enact,1,required_bandwidth,case_study_1,gateway_large,aggregator_large,0
2025-07-14 16:05:09.693368,enact,1,required_bandwidth,case_study_1,gateway_large,analyzer_large,0
2025-07-14 16:05:09.693370,enact,1,required_bandwidth,case_study_1,aggregator_large,data_gather_olbia_tiny,0
2025-07-14 16:05:09.693371,enact,1,required_bandwidth,case_study_1,aggregator_large,data_gather_torino_tiny,0
2025-07-14 16:05:09.693373,enact,1,required_bandwidth,case_study_1,aggregator_large,mongodb_history_medium,0
2025-07-14 16:05:09.693375,enact,1,required_bandwidth,case_study_1,analyzer_large,mongodb_history_medium,0
2025-07-14 16:05:09.707137,enact,2,interaction_energy,case_study_1,gateway_large,aggregator_large,5
2025-07-14 16:05:09.707140,enact,2,interaction_energy,case_study_1,gateway_large,analyzer_large,5
2025-07-14 16:05:09.707142,enact,2,interaction_energy,case_study_1,aggregator_large,data_gather_olbia_tiny,5
2025-07-14 16:05:09.707144,enact,2,interaction_energy,case_study_1,aggregator_large,data_gather_torino_tiny,5
2025-07-14 16:05:09.707146,enact,2,interaction_energy,case_study_1,aggregator_large,mongodb_history_medium,5
2025-07-14 16:05:09.707147,enact,2,interaction_energy,case_study_1,analyzer_large,mongodb_history_medium,5
2025-07-14 16:05:09.707212,enact,2,interaction_emissions,case_study_1,gateway_large,aggregator_large,1905.0
2025-07-14 16:05:09.707215,enact,2,interaction_emissions,case_study_1,gateway_large,analyzer_large,1905.0
2025-07-14 16:05:09.707217,enact,2,interaction_emissions,case_study_1,aggregator_large,data_gather_olbia_tiny,1750.0
2025-07-14 16:05:09.707219,enact,2,interaction_emissions,case_study_1,aggregator_large,data_gather_torino_tiny,1750.0
