timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:22:15.462604,enact,1,response_time,case_study_1,20.0
2025-07-14 16:22:15.477710,enact,2,response_time,case_study_1,20.0
2025-07-14 16:22:15.492621,enact,3,response_time,case_study_1,20.0
2025-07-14 16:22:15.507722,enact,4,response_time,case_study_1,20.0
2025-07-14 16:22:15.522825,enact,5,response_time,case_study_1,20.0
2025-07-14 16:22:15.536734,enact,6,response_time,case_study_1,20.0
2025-07-14 16:22:15.550799,enact,7,response_time,case_study_1,20.0
2025-07-14 16:22:15.565208,enact,8,response_time,case_study_1,20.0
2025-07-14 16:22:15.580349,enact,9,response_time,case_study_1,20.0
2025-07-14 16:22:15.594841,enact,10,response_time,case_study_1,20.0
2025-07-14 16:22:15.609378,enact,11,response_time,case_study_1,20.0
2025-07-14 16:22:15.624700,enact,12,response_time,case_study_1,20.0
2025-07-14 16:22:15.639159,enact,13,response_time,case_study_1,20.0
2025-07-14 16:22:15.653218,enact,14,response_time,case_study_1,20.0
2025-07-14 16:22:15.668376,enact,15,response_time,case_study_1,20.0
2025-07-14 16:22:15.683294,enact,16,response_time,case_study_1,20.0
2025-07-14 16:22:15.698288,enact,17,response_time,case_study_1,20.0
2025-07-14 16:22:15.712870,enact,18,response_time,case_study_1,20.0
2025-07-14 16:22:15.728678,enact,19,response_time,case_study_1,20.0
2025-07-14 16:22:15.744334,enact,20,response_time,case_study_1,20.0
2025-07-14 16:22:15.759753,enact,21,response_time,case_study_1,20.0
2025-07-14 16:22:15.773755,enact,22,response_time,case_study_1,20.0
2025-07-14 16:22:15.788834,enact,23,response_time,case_study_1,20.0
2025-07-14 16:22:15.803230,enact,24,response_time,case_study_1,20.0
2025-07-14 16:22:15.817315,enact,25,response_time,case_study_1,20.0
2025-07-14 16:22:15.831953,enact,26,response_time,case_study_1,20.0
2025-07-14 16:22:15.847204,enact,27,response_time,case_study_1,20.0
2025-07-14 16:22:15.861646,enact,28,response_time,case_study_1,20.0
