timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:21:40.447406,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:21:40.447410,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:21:40.447412,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:21:40.447413,enact,1,featured_latency,main,worker1,10
2025-07-14 16:21:40.447415,enact,1,featured_latency,main,worker2,10
2025-07-14 16:21:40.447417,enact,1,featured_latency,main,worker3,10
2025-07-14 16:21:40.447418,enact,1,featured_latency,worker1,main,10
2025-07-14 16:21:40.447420,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:21:40.447421,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:21:40.447423,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:21:40.447424,enact,1,featured_latency,worker2,main,10
2025-07-14 16:21:40.447426,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:21:40.447428,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:21:40.447429,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:21:40.447430,enact,1,featured_latency,worker3,main,10
2025-07-14 16:21:40.447432,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:21:40.447433,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:21:40.447435,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:21:40.447507,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:21:40.447511,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:21:40.447512,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:21:40.447514,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:21:40.447515,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:21:40.447517,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:21:40.447518,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:21:40.447520,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:21:40.447521,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:21:40.447523,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:21:40.447524,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:21:40.447526,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:21:40.447527,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:21:40.447529,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:21:40.447530,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:21:40.447532,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:21:40.447533,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:21:40.447535,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:21:40.463239,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:21:40.463241,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:21:40.463243,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:21:40.463245,enact,2,featured_latency,main,worker1,10
2025-07-14 16:21:40.463246,enact,2,featured_latency,main,worker2,10
2025-07-14 16:21:40.463248,enact,2,featured_latency,main,worker3,10
2025-07-14 16:21:40.463249,enact,2,featured_latency,worker1,main,10
2025-07-14 16:21:40.463251,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:21:40.463252,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:21:40.463254,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:21:40.463255,enact,2,featured_latency,worker2,main,10
2025-07-14 16:21:40.463257,enact,2,featured_latency,worker2,m2,10
2025-07-14 16:21:40.463258,enact,2,featured_latency,worker2,worker1,10
2025-07-14 16:21:40.463259,enact,2,featured_latency,worker2,worker3,10
2025-07-14 16:21:40.463261,enact,2,featured_latency,worker3,main,10
2025-07-14 16:21:40.463262,enact,2,featured_latency,worker3,m2,10
2025-07-14 16:21:40.463264,enact,2,featured_latency,worker3,worker1,10
2025-07-14 16:21:40.463265,enact,2,featured_latency,worker3,worker2,10
2025-07-14 16:21:40.463332,enact,2,featured_bandwidth,m2,worker1,inf
2025-07-14 16:21:40.463336,enact,2,featured_bandwidth,m2,worker2,inf
2025-07-14 16:21:40.463338,enact,2,featured_bandwidth,m2,worker3,inf
2025-07-14 16:21:40.463339,enact,2,featured_bandwidth,main,worker1,inf
2025-07-14 16:21:40.463341,enact,2,featured_bandwidth,main,worker2,inf
2025-07-14 16:21:40.463342,enact,2,featured_bandwidth,main,worker3,inf
2025-07-14 16:21:40.463344,enact,2,featured_bandwidth,worker1,main,inf
2025-07-14 16:21:40.463345,enact,2,featured_bandwidth,worker1,m2,inf
2025-07-14 16:21:40.463346,enact,2,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:21:40.463348,enact,2,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:21:40.463350,enact,2,featured_bandwidth,worker2,main,inf
2025-07-14 16:21:40.463351,enact,2,featured_bandwidth,worker2,m2,inf
2025-07-14 16:21:40.463353,enact,2,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:21:40.463354,enact,2,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:21:40.463356,enact,2,featured_bandwidth,worker3,main,inf
2025-07-14 16:21:40.463357,enact,2,featured_bandwidth,worker3,m2,inf
2025-07-14 16:21:40.463359,enact,2,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:21:40.463360,enact,2,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:21:40.478829,enact,3,featured_latency,m2,worker1,10
2025-07-14 16:21:40.478831,enact,3,featured_latency,m2,worker2,10
2025-07-14 16:21:40.478833,enact,3,featured_latency,m2,worker3,10
2025-07-14 16:21:40.478835,enact,3,featured_latency,main,worker1,10
2025-07-14 16:21:40.478836,enact,3,featured_latency,main,worker2,10
2025-07-14 16:21:40.478838,enact,3,featured_latency,main,worker3,10
2025-07-14 16:21:40.478839,enact,3,featured_latency,worker1,main,10
2025-07-14 16:21:40.478840,enact,3,featured_latency,worker1,m2,10
2025-07-14 16:21:40.478842,enact,3,featured_latency,worker1,worker2,10
2025-07-14 16:21:40.478843,enact,3,featured_latency,worker1,worker3,10
2025-07-14 16:21:40.478845,enact,3,featured_latency,worker2,main,10
2025-07-14 16:21:40.478846,enact,3,featured_latency,worker2,m2,10
2025-07-14 16:21:40.478848,enact,3,featured_latency,worker2,worker1,10
2025-07-14 16:21:40.478849,enact,3,featured_latency,worker2,worker3,10
2025-07-14 16:21:40.478851,enact,3,featured_latency,worker3,main,10
2025-07-14 16:21:40.478852,enact,3,featured_latency,worker3,m2,10
2025-07-14 16:21:40.478853,enact,3,featured_latency,worker3,worker1,10
2025-07-14 16:21:40.478855,enact,3,featured_latency,worker3,worker2,10
2025-07-14 16:21:40.478915,enact,3,featured_bandwidth,m2,worker1,inf
2025-07-14 16:21:40.478918,enact,3,featured_bandwidth,m2,worker2,inf
2025-07-14 16:21:40.478920,enact,3,featured_bandwidth,m2,worker3,inf
2025-07-14 16:21:40.478921,enact,3,featured_bandwidth,main,worker1,inf
2025-07-14 16:21:40.478923,enact,3,featured_bandwidth,main,worker2,inf
2025-07-14 16:21:40.478924,enact,3,featured_bandwidth,main,worker3,inf
2025-07-14 16:21:40.478926,enact,3,featured_bandwidth,worker1,main,inf
2025-07-14 16:21:40.478927,enact,3,featured_bandwidth,worker1,m2,inf
2025-07-14 16:21:40.478929,enact,3,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:21:40.478930,enact,3,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:21:40.478931,enact,3,featured_bandwidth,worker2,main,inf
2025-07-14 16:21:40.478933,enact,3,featured_bandwidth,worker2,m2,inf
2025-07-14 16:21:40.478934,enact,3,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:21:40.478936,enact,3,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:21:40.478937,enact,3,featured_bandwidth,worker3,main,inf
2025-07-14 16:21:40.478939,enact,3,featured_bandwidth,worker3,m2,inf
2025-07-14 16:21:40.478940,enact,3,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:21:40.478941,enact,3,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:21:40.495023,enact,4,featured_latency,m2,worker1,10
2025-07-14 16:21:40.495026,enact,4,featured_latency,m2,worker2,10
2025-07-14 16:21:40.495027,enact,4,featured_latency,m2,worker3,10
2025-07-14 16:21:40.495029,enact,4,featured_latency,main,worker1,10
2025-07-14 16:21:40.495030,enact,4,featured_latency,main,worker2,10
2025-07-14 16:21:40.495032,enact,4,featured_latency,main,worker3,10
2025-07-14 16:21:40.495033,enact,4,featured_latency,worker1,main,10
2025-07-14 16:21:40.495035,enact,4,featured_latency,worker1,m2,10
2025-07-14 16:21:40.495036,enact,4,featured_latency,worker1,worker2,10
2025-07-14 16:21:40.495038,enact,4,featured_latency,worker1,worker3,10
2025-07-14 16:21:40.495039,enact,4,featured_latency,worker2,main,10
2025-07-14 16:21:40.495041,enact,4,featured_latency,worker2,m2,10
2025-07-14 16:21:40.495042,enact,4,featured_latency,worker2,worker1,10
2025-07-14 16:21:40.495044,enact,4,featured_latency,worker2,worker3,10
2025-07-14 16:21:40.495045,enact,4,featured_latency,worker3,main,10
2025-07-14 16:21:40.495046,enact,4,featured_latency,worker3,m2,10
2025-07-14 16:21:40.495048,enact,4,featured_latency,worker3,worker1,10
2025-07-14 16:21:40.495050,enact,4,featured_latency,worker3,worker2,10
2025-07-14 16:21:40.495116,enact,4,featured_bandwidth,m2,worker1,inf
2025-07-14 16:21:40.495119,enact,4,featured_bandwidth,m2,worker2,inf
2025-07-14 16:21:40.495120,enact,4,featured_bandwidth,m2,worker3,inf
2025-07-14 16:21:40.495122,enact,4,featured_bandwidth,main,worker1,inf
2025-07-14 16:21:40.495123,enact,4,featured_bandwidth,main,worker2,inf
2025-07-14 16:21:40.495125,enact,4,featured_bandwidth,main,worker3,inf
2025-07-14 16:21:40.495126,enact,4,featured_bandwidth,worker1,main,inf
2025-07-14 16:21:40.495128,enact,4,featured_bandwidth,worker1,m2,inf
2025-07-14 16:21:40.495129,enact,4,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:21:40.495131,enact,4,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:21:40.495132,enact,4,featured_bandwidth,worker2,main,inf
2025-07-14 16:21:40.495134,enact,4,featured_bandwidth,worker2,m2,inf
2025-07-14 16:21:40.495135,enact,4,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:21:40.495137,enact,4,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:21:40.495138,enact,4,featured_bandwidth,worker3,main,inf
2025-07-14 16:21:40.495140,enact,4,featured_bandwidth,worker3,m2,inf
2025-07-14 16:21:40.495141,enact,4,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:21:40.495143,enact,4,featured_bandwidth,worker3,worker2,inf
