timestamp,event_id,n_event,callback_id,source,target,value
2025-07-14 16:05:02.286797,enact,1,featured_latency,m2,worker1,10
2025-07-14 16:05:02.286799,enact,1,featured_latency,m2,worker2,10
2025-07-14 16:05:02.286801,enact,1,featured_latency,m2,worker3,10
2025-07-14 16:05:02.286802,enact,1,featured_latency,main,worker1,10
2025-07-14 16:05:02.286804,enact,1,featured_latency,main,worker2,10
2025-07-14 16:05:02.286806,enact,1,featured_latency,main,worker3,10
2025-07-14 16:05:02.286807,enact,1,featured_latency,worker1,main,10
2025-07-14 16:05:02.286809,enact,1,featured_latency,worker1,m2,10
2025-07-14 16:05:02.286810,enact,1,featured_latency,worker1,worker2,10
2025-07-14 16:05:02.286812,enact,1,featured_latency,worker1,worker3,10
2025-07-14 16:05:02.286813,enact,1,featured_latency,worker2,main,10
2025-07-14 16:05:02.286815,enact,1,featured_latency,worker2,m2,10
2025-07-14 16:05:02.286816,enact,1,featured_latency,worker2,worker1,10
2025-07-14 16:05:02.286818,enact,1,featured_latency,worker2,worker3,10
2025-07-14 16:05:02.286819,enact,1,featured_latency,worker3,main,10
2025-07-14 16:05:02.286820,enact,1,featured_latency,worker3,m2,10
2025-07-14 16:05:02.286822,enact,1,featured_latency,worker3,worker1,10
2025-07-14 16:05:02.286824,enact,1,featured_latency,worker3,worker2,10
2025-07-14 16:05:02.286875,enact,1,featured_bandwidth,m2,worker1,inf
2025-07-14 16:05:02.286878,enact,1,featured_bandwidth,m2,worker2,inf
2025-07-14 16:05:02.286879,enact,1,featured_bandwidth,m2,worker3,inf
2025-07-14 16:05:02.286881,enact,1,featured_bandwidth,main,worker1,inf
2025-07-14 16:05:02.286883,enact,1,featured_bandwidth,main,worker2,inf
2025-07-14 16:05:02.286884,enact,1,featured_bandwidth,main,worker3,inf
2025-07-14 16:05:02.286886,enact,1,featured_bandwidth,worker1,main,inf
2025-07-14 16:05:02.286887,enact,1,featured_bandwidth,worker1,m2,inf
2025-07-14 16:05:02.286889,enact,1,featured_bandwidth,worker1,worker2,inf
2025-07-14 16:05:02.286890,enact,1,featured_bandwidth,worker1,worker3,inf
2025-07-14 16:05:02.286892,enact,1,featured_bandwidth,worker2,main,inf
2025-07-14 16:05:02.286893,enact,1,featured_bandwidth,worker2,m2,inf
2025-07-14 16:05:02.286895,enact,1,featured_bandwidth,worker2,worker1,inf
2025-07-14 16:05:02.286896,enact,1,featured_bandwidth,worker2,worker3,inf
2025-07-14 16:05:02.286898,enact,1,featured_bandwidth,worker3,main,inf
2025-07-14 16:05:02.286899,enact,1,featured_bandwidth,worker3,m2,inf
2025-07-14 16:05:02.286901,enact,1,featured_bandwidth,worker3,worker1,inf
2025-07-14 16:05:02.286902,enact,1,featured_bandwidth,worker3,worker2,inf
2025-07-14 16:05:02.300815,enact,2,featured_latency,m2,worker1,10
2025-07-14 16:05:02.300818,enact,2,featured_latency,m2,worker2,10
2025-07-14 16:05:02.300819,enact,2,featured_latency,m2,worker3,10
2025-07-14 16:05:02.300821,enact,2,featured_latency,main,worker1,10
2025-07-14 16:05:02.300822,enact,2,featured_latency,main,worker2,10
2025-07-14 16:05:02.300824,enact,2,featured_latency,main,worker3,10
2025-07-14 16:05:02.300825,enact,2,featured_latency,worker1,main,10
2025-07-14 16:05:02.300827,enact,2,featured_latency,worker1,m2,10
2025-07-14 16:05:02.300828,enact,2,featured_latency,worker1,worker2,10
2025-07-14 16:05:02.300830,enact,2,featured_latency,worker1,worker3,10
2025-07-14 16:05:02.300831,enact,2,featured_latency,worker2,main,10
